n;sel_swap;sel_comp;sel_time;ins_swap;ins_comp;ins_time;heap_swap;heap_comp;heap_time;quick_swap;quick_comp;quick_time;mq_swap;mq_comp;mq_time
900;2697;404550;856000;206421;206416;285500;24045;14912;98600;14688;10212;49600;11610;9218;52700
900;2697;404550;855400;200979;200969;277200;24225;14948;98500;17268;9074;48800;15380;9635;54500
900;2697;404550;856400;200198;200192;276100;24258;14961;98700;13722;10322;48400;12224;8974;53100
900;2697;404550;855800;207191;207184;285400;24057;14884;99000;17787;9964;50500;13385;9261;53400
900;2697;404550;872700;195841;195831;333200;24165;14904;99700;17298;10522;50100;12546;8910;53600
900;2697;404550;857100;206946;206941;285300;24084;14914;98900;16674;9307;49300;11713;8814;53600
900;2697;404550;855800;205215;205211;282800;23967;14851;97700;16764;9657;48300;13602;9008;54700
900;2697;404550;853900;196354;196345;271200;24126;14906;98300;16050;9025;47900;12347;9198;53400
900;2697;404550;858400;203885;203879;281100;24123;14907;98300;16248;9602;48700;12223;8747;54900
900;2697;404550;858200;204455;204451;281800;24057;14873;97900;17031;9083;49200;11516;9126;52200
900;2697;404550;852200;203374;203368;280300;24102;14893;97400;15930;9090;48500;12258;8949;54400
900;2697;404550;853800;199086;199076;274700;24126;14875;97800;15843;9667;48000;12265;8844;54100
900;2697;404550;857900;198899;198893;274400;24087;14925;97800;15129;10167;47900;12471;9168;52500
900;2697;404550;890500;206636;206627;284700;24132;14913;98900;17712;9397;47900;13131;8837;54200
900;2697;404550;856700;205143;205139;282800;24093;14916;98500;15117;8937;47900;11745;9064;52700
900;2697;404550;856300;203775;203772;280800;24183;14933;98600;16179;9203;49000;14049;9179;55100
900;2697;404550;855700;204295;204286;281500;24153;14942;99000;18837;10625;50300;13163;9055;52800
900;2697;404550;857400;193432;193422;267200;24168;14936;99200;15486;9689;47000;13217;9013;54400
900;2697;404550;856100;208564;208555;287400;24102;14919;98700;16101;8977;49000;13494;9056;53500
900;2697;404550;855800;204835;204828;282500;24093;14883;98200;14886;9889;48800;11764;9128;52900
900;2697;404550;886800;204671;204660;282500;24201;14930;99600;15918;9844;51600;12157;8801;53600
900;2697;404550;853500;198075;198070;274300;24147;14924;98900;17373;10715;48100;12279;9077;53700
900;2697;404550;854000;207698;207694;286100;24114;14931;99400;17379;9155;50800;12848;8761;53800
900;2697;404550;853600;209825;209822;289000;24177;14935;98300;17310;9550;48500;11938;8984;52900
900;2697;404550;856800;202349;202344;278900;24051;14891;98900;15828;9180;48400;14111;9099;54000
900;2697;404550;857200;200432;200424;276400;24204;14943;99000;16293;10075;50200;14844;9451;54500
900;2697;404550;857200;202881;202875;279800;24195;14945;98600;16161;9717;49100;12351;8911;52500
900;2697;404550;857100;193102;193094;266900;24396;14970;99400;15582;9479;71500;12205;9049;66700
900;2697;404550;853100;204656;204651;282400;24108;14899;98800;14850;9691;48900;12492;9690;53000
900;2697;404550;857600;201035;201030;277300;24213;14935;98700;17055;10548;48500;15563;9793;54500
900;2697;404550;857300;207449;207444;285800;24111;14894;98400;15000;9946;47600;10463;9259;52100
900;2697;404550;857200;205869;205864;283900;24279;14949;99600;16248;8968;48300;13373;8957;53600
1000;2997;499500;1058600;255679;255673;350900;27117;16797;110700;19839;11261;55400;15007;10044;60500
1000;2997;499500;1054200;259849;259843;356400;27207;16841;111400;17679;10614;55500;15031;10221;60800
1000;2997;499500;1067700;250724;250718;355000;27270;16858;110900;16413;11814;55400;14426;9821;61000
1000;2997;499500;1059300;252822;252819;348300;27192;16829;111400;19653;10643;55700;14764;10928;59600
1000;2997;499500;1057300;255446;255436;350500;27378;16873;111500;19545;11885;54500;15100;10462;60800
1000;2997;499500;1058600;260604;260598;357500;27156;16835;110600;17136;11494;54300;14596;10157;59800
1000;2997;499500;1053400;251006;251002;345800;27246;16882;110800;19881;10402;55100;15056;10029;61200
1000;2997;499500;1058200;250342;250340;343700;27174;16819;110900;19113;11561;53300;13982;9978;60100
1000;2997;499500;1059500;253434;253428;347900;27246;16858;119600;17436;10762;75200;13655;10163;75000
1000;2997;499500;1056700;248296;248288;341200;27306;16870;111900;18861;10988;55100;14682;10420;60900
1000;2997;499500;1058900;238426;238415;327900;27198;16819;111400;18090;11039;53600;15961;10491;60600
1000;2997;499500;1059300;252461;252454;347800;27081;16768;111700;17604;11666;53500;14309;10504;59800
1000;2997;499500;1060200;250953;250944;345800;27303;16869;110900;17136;10676;54900;12824;10302;60400
1000;2997;499500;1056900;246875;246865;339200;27345;16908;110900;17073;9991;54500;13802;10035;59600
1000;2997;499500;1059700;251502;251497;345300;27312;16886;111300;20529;11015;57800;12742;9973;59400
1000;2997;499500;1058000;253109;253104;348600;27159;16845;110800;19299;10848;55000;15369;10755;60600
1000;2997;499500;1058000;246247;246241;338300;27273;16869;111800;19641;11577;54500;13343;9792;61100
1000;2997;499500;1061900;246816;246807;339100;27282;16888;110900;16167;10368;54100;13095;10252;59500
1000;2997;499500;1053600;251280;251272;345100;27198;16856;110800;20232;12092;56700;14318;9978;59900
1000;2997;499500;1057600;243409;243400;334700;27309;16879;112000;16989;10610;54900;15122;10134;61000
1000;2997;499500;1055700;252096;252085;346000;27252;16833;111800;17136;10847;54700;14847;10114;60600
1000;2997;499500;1053900;262562;262554;360000;27246;16863;110800;17286;10140;55100;13904;10389;60300
1000;2997;499500;1054400;251355;251347;345100;27225;16859;111800;18567;10565;54900;14965;10013;61300
1000;2997;499500;1057100;251873;251864;345700;27291;16859;145900;20784;11437;63600;13332;9947;61100
1000;2997;499500;1059300;250665;250660;344200;27273;16853;110700;17646;10143;54500;13546;10016;59100
1000;2997;499500;1057600;261107;261099;359200;27177;16832;111100;18915;10522;54800;15130;10689;59300
1000;2997;499500;1058900;252342;252335;347600;27162;16836;110400;16623;9791;54300;13336;9941;59900
1000;2997;499500;1052700;251498;251487;345300;27330;16848;111300;20922;11460;55900;15427;10352;61000
1000;2997;499500;1059000;246458;246452;338700;27294;16887;110300;17391;10484;54900;13226;10000;59500
1000;2997;499500;1056200;250649;250645;344100;27201;16817;111400;17487;10949;54500;12761;9998;60100
1000;2997;499500;1059000;252751;252743;347000;27255;16898;111700;17262;10862;54700;13816;10451;59900
1000;2997;499500;1053300;245744;245733;337900;27252;16842;110900;18513;10364;54700;13853;10037;59600
1000;2997;499500;1058100;259897;259891;356400;27243;16883;111700;21909;11227;54800;17433;10815;62800
1000;2997;499500;1054100;252608;252602;347900;27198;16869;112100;18384;10864;55600;13481;9906;60600
1000;2997;499500;1058900;244984;244979;336600;27306;16880;111400;18111;10259;55000;13838;10218;60200
1000;2997;499500;1059400;242846;242840;333800;27336;16845;112300;16965;10412;53500;16005;10341;60400
1000;2997;499500;1063600;258982;258972;355400;27180;16864;110600;19338;12081;56000;15529;10801;59500
1000;2997;499500;1059000;259800;259792;356400;26994;16798;110900;19401;11055;56000;14282;10210;60300
1000;2997;499500;1059300;260359;260351;357100;27213;16823;110900;18387;10706;54800;14679;10588;59800
1000;2997;499500;1056900;249504;249494;342700;27240;16850;111100;18192;10348;55100;15155;10364;61400
1000;2997;499500;1059700;250569;250558;344000;27261;16893;111600;18303;10688;53500;15724;10508;60400
1000;2997;499500;1058600;252952;252948;347500;27246;16851;111400;17808;11057;55500;14632;10218;60900
1000;2997;499500;1095500;245824;245819;339200;27282;16862;111700;15345;11063;55200;13344;9779;62900
1000;2997;499500;1058600;241460;241451;332200;27336;16865;110700;15660;9994;53700;14004;9897;61000
1000;2997;499500;1059600;250026;250022;343400;27216;16869;111000;20502;11932;54200;14864;10671;60300
1000;2997;499500;1056300;248565;248556;341400;27219;16831;111900;16527;10987;52900;12900;10070;58700
1000;2997;499500;1055400;250178;250174;343600;27288;16876;111300;17865;10775;54400;14133;10320;60500
1000;2997;499500;1054900;254650;254645;349400;27252;16847;111600;18522;10279;54400;14676;10183;62400
1000;2997;499500;1105100;251630;251621;345800;27228;16835;111700;17769;10844;55600;13335;10153;61000
1000;2997;499500;1056600;247747;247741;340300;27381;16888;112200;19461;10788;55300;13957;10280;60500
1000;2997;499500;1057000;253096;253094;347500;27246;16834;110400;17322;10552;55200;14565;10443;60900
1000;2997;499500;1057400;251255;251249;346100;27135;16816;111200;20289;11048;55200;15117;10350;61100
1000;2997;499500;1058300;247315;247307;340000;27129;16814;110900;15615;10816;55000;13643;10632;60000
1000;2997;499500;1058300;247750;247741;340500;27198;16814;110200;19239;11477;54000;13893;10286;60600
1000;2997;499500;1091900;247164;247156;339800;27288;16882;111600;20616;11602;55600;12292;9923;60600
1000;2997;499500;1055100;253816;253811;349500;27222;16834;112300;20193;11870;55900;13777;10413;60200
1000;2997;499500;1056600;242447;242441;333400;27303;16860;110800;17739;10778;54000;14852;10021;61400
1000;2997;499500;1057800;240645;240643;330900;27345;16880;112400;18303;10710;55300;12802;10246;59500
1000;2997;499500;1058200;244467;244454;335800;27327;16865;111300;20346;10858;54800;15072;10388;61300
1000;2997;499500;1059000;243861;243859;335100;27351;16898;110500;16347;10528;55000;12880;10147;60000
1000;2997;499500;1059000;243896;243890;335300;27294;16860;110600;19050;11404;53700;13459;9851;60500
1000;2997;499500;1058200;245556;245545;337400;27414;16910;111200;17541;11610;55200;14159;10005;60300
1000;2997;499500;1054200;249091;249084;342000;27231;16861;111900;19692;11033;54700;16938;10716;61000
1000;2997;499500;1080300;250788;250779;344800;27210;16828;111500;16353;11238;55100;15123;10354;61800
1000;2997;499500;1059100;251729;251726;346900;27285;16853;112000;16926;10447;55200;13858;9983;60400
1000;2997;499500;1057100;246766;246755;339100;27210;16825;111700;18393;10150;56600;14288;9829;61500
1000;2997;499500;1058700;255350;255341;350400;27294;16843;110200;19551;11743;56300;13498;10293;58900
1000;2997;499500;1055000;254618;254613;349500;27126;16817;111300;16974;10229;54100;15771;10349;60600
1000;2997;499500;1059700;244255;244249;337000;27303;16861;111400;18078;10926;53200;13692;9797;60700
1000;2997;499500;1087200;255746;255741;351100;27180;16867;112300;15996;11030;53900;14574;10570;60200
1000;2997;499500;1058200;254192;254186;348900;27186;16830;110800;15576;10995;52900;13247;10389;58900
1000;2997;499500;1054000;252678;252668;346900;27330;16898;110900;17412;11396;55200;16204;10756;61700
1000;2997;499500;1053300;248378;248369;341100;27264;16843;112200;17472;10264;53700;13045;10043;60600
1000;2997;499500;1054600;255035;255030;350300;27249;16854;111300;20922;12186;55900;14885;10624;59900
1000;2997;499500;1054200;250604;250601;344200;27306;16839;111100;17667;11177;54500;13357;10155;59200
1000;2997;499500;1058500;252698;252695;388900;27126;16830;116900;18186;10731;56500;12811;10583;59100
1000;2997;499500;1059300;237905;237897;327300;27285;16828;111100;18129;10723;55100;13375;10002;60100
1000;2997;499500;1057200;255624;255616;350700;27216;16827;111300;17802;11057;54800;14190;10188;61000
1000;2997;499500;1053600;251398;251390;345200;27270;16818;112500;18513;10605;54700;13940;10108;60900
1000;2997;499500;1059700;250694;250687;344300;27198;16825;111500;18021;10463;54600;13737;10199;59100
1000;2997;499500;1057100;249886;249877;343100;27246;16855;111500;18546;10590;55000;16681;10588;60600
1000;2997;499500;1059000;246302;246292;338400;27204;16823;110600;18255;10747;54100;14624;10002;60500
1000;2997;499500;1058100;244535;244528;336100;27453;16937;112200;19689;10618;56100;14760;10621;60100
1000;2997;499500;1059900;264509;264502;363800;27207;16867;110900;24810;13224;56600;15223;10835;59700
1000;2997;499500;1057500;259285;259279;355600;27243;16876;111700;16371;10238;54900;15854;10173;62100
1000;2997;499500;1057900;248565;248556;341400;27105;16832;111000;21720;11868;57000;16155;10463;60900
1000;2997;499500;1058000;247571;247566;340400;27315;16878;111900;18291;10637;54300;15701;10494;61700
1000;2997;499500;1062200;245143;245137;337000;27363;16933;112100;22893;11763;56200;14381;10204;61400
1000;2997;499500;1058900;252996;252993;347800;27186;16836;111700;17658;10914;55400;14578;10210;60500
1000;2997;499500;1061200;250002;249993;344500;27288;16890;110900;17592;10564;56200;15566;10466;60600
1000;2997;499500;1058900;242754;242752;334300;27354;16887;111700;18102;10192;55500;13243;10428;58400
1000;2997;499500;1053100;249620;249612;343100;27312;16895;109400;21639;11594;56800;14783;10376;61000
1000;2997;499500;1057900;252653;252646;347100;27243;16842;111300;17130;10371;55000;14128;11275;58400
1000;2997;499500;1053800;253208;253198;347800;27270;16852;110700;18030;11637;56700;13265;10015;59600
1000;2997;499500;1080600;245790;245783;337800;27288;16887;111800;23172;11498;56000;18341;11069;63000
1000;2997;499500;1057400;246211;246202;338600;27285;16840;112000;20466;10588;56000;17443;10950;63400
1000;2997;499500;1054200;247468;247461;340000;27258;16884;111500;17511;10051;53200;14882;10891;62400
1000;2997;499500;1060100;253879;253872;348500;27141;16813;112100;18027;10777;56500;14976;10193;59600
1000;2997;499500;1057200;255546;255541;351200;27294;16901;112200;18174;11931;55600;14350;10248;59800
1000;2997;499500;1058000;249028;249020;342000;27204;16870;110800;16854;10916;53200;13819;10592;59900
1100;3297;604450;1277700;308083;308074;421500;30465;18856;123800;21252;12045;61200;16050;11719;66600
1100;3297;604450;1280800;318536;318530;436600;30360;18822;123300;26259;13452;61500;15355;11283;67200
1100;3297;604450;1281200;317331;317325;473800;30351;18808;124000;19860;12120;62900;15037;11527;67200
1100;3297;604450;1277800;305193;305183;417900;30453;18874;123500;21357;12397;61200;17529;12175;67400
1100;3297;604450;1282100;314269;314268;429800;30387;18843;124800;20046;11388;60500;14144;11542;65300
1100;3297;604450;1283200;307294;307287;420500;30390;18870;123200;18519;11621;61100;16140;11317;67200
1100;3297;604450;1284300;301258;301247;412400;30438;18858;123800;25005;13251;63100;16640;11310;66800
1100;3297;604450;1277400;314358;314352;429800;30426;18876;123500;18963;11721;61700;15071;11067;67200
1100;3297;604450;1281800;312951;312944;428000;30339;18825;122500;24141;13209;63800;16542;11667;66500
1100;3297;604450;1280900;307863;307859;421200;30423;18857;123100;21111;12431;61400;14921;11742;66400
1100;3297;604450;1279700;295889;295884;405300;30375;18798;123800;22419;12485;60900;15805;11266;67500
1100;3297;604450;1274600;301584;301578;412900;30366;18829;123800;17976;11284;61100;17377;11392;67900
1100;3297;604450;1280400;305184;305180;417900;30396;18867;123600;17286;11435;59900;14550;11078;66900
1100;3297;604450;1320200;312503;312499;427600;30333;18815;125200;18885;11142;62000;15050;11508;66700
1100;3297;604450;1282500;300698;300689;413000;30528;18900;123800;20319;11836;61300;15259;11330;67000
1100;3297;604450;1274300;296638;296633;406400;30504;18846;124400;20697;13760;59900;16544;11379;67300
1100;3297;604450;1283900;302592;302586;414300;30468;18871;124100;20181;11322;61700;15682;11079;67500
1100;3297;604450;1281200;297278;297275;407200;30432;18862;124800;21756;12746;62600;15370;11856;67900
1100;3297;604450;1283200;293731;293726;419700;30501;18866;124200;20973;12272;61900;15636;11551;66700
1100;3297;604450;1282700;304247;304246;416400;30531;18912;124000;22605;12512;61800;15591;11871;67000
1100;3297;604450;1276700;297524;297517;408200;30552;18882;124800;17880;11896;59200;17386;12209;66400
1100;3297;604450;1282700;301678;301673;413100;30540;18900;123100;19290;12072;61000;16008;11217;68300
1100;3297;604450;1274200;288205;288201;395400;30531;18892;125100;17994;11812;60200;15508;11267;66600
1100;3297;604450;1282600;296999;296992;406700;30525;18901;123100;21492;12084;60500;17191;11609;67400
1100;3297;604450;1275300;315419;315412;432700;30453;18873;124300;26169;13118;62800;18102;12056;67300
1100;3297;604450;1279300;307589;307584;420900;30501;18871;124100;21249;12032;61300;16872;11274;67800
1100;3297;604450;1280700;310907;310903;425300;30255;18805;123200;21513;13622;62200;14344;12007;65400
1100;3297;604450;1275300;301105;301103;412300;30387;18826;123900;18285;11402;60400;14925;11880;64700
1100;3297;604450;1281400;302099;302093;413500;30417;18827;123200;20988;12008;60600;18034;11907;69000
1100;3297;604450;1294900;304783;304779;417400;30411;18844;123300;22395;12352;62700;16671;11813;66100
1100;3297;604450;1283600;312100;312095;427400;30432;18856;124300;23376;11758;60900;17038;11557;68300
1100;3297;604450;1283000;298230;298217;408600;30546;18892;124800;18690;11628;61500;15301;11528;66600
1100;3297;604450;1275400;299263;299256;409700;30489;18866;124600;21600;13793;61000;17039;12007;65500
1100;3297;604450;1283300;311834;311828;426500;30468;18880;123400;20649;12281;60400;16329;11533;67000
1100;3297;604450;1278600;298225;298216;408500;30369;18807;123200;22524;13763;60800;15628;12376;68300
1100;3297;604450;1282900;309409;309402;423300;30255;18774;123900;21906;12089;61800;17938;11986;67400
1100;3297;604450;1284000;303149;303144;414900;30603;18894;125200;19509;12101;59300;16175;11386;67600
1100;3297;604450;1281900;301299;301291;412500;30477;18877;123700;20283;11400;62000;16755;11195;68900
1100;3297;604450;1282600;300149;300143;411000;30321;18784;123400;21093;11522;61800;16921;12259;68500
1100;3297;604450;1283100;306935;306931;420100;30483;18849;124100;21222;11798;62200;16009;11071;69000
1100;3297;604450;1283700;303896;303888;415900;30492;18856;125000;18783;12350;60600;15831;12115;66300
1100;3297;604450;1281300;306606;306600;419600;30384;18839;124200;20346;12156;61200;15211;11691;65900
1100;3297;604450;1286000;319905;319899;437200;30381;18833;124300;18714;11189;60600;16322;11502;67200
1100;3297;604450;1281000;299017;299009;409500;30459;18864;123300;26658;13914;62300;15568;11592;66400
1100;3297;604450;1276000;305454;305449;418000;30432;18865;123800;20253;13373;62500;18055;11812;67100
1100;3297;604450;1276300;306205;306197;419000;30375;18820;123800;24279;13313;61700;15900;11152;66200
1100;3297;604450;1278000;299583;299573;410200;30525;18844;123300;21783;12704;60400;19287;11901;68700
1100;3297;604450;1306000;303591;303585;459500;30393;18849;123600;20736;13363;60600;13996;11888;65400
1100;3297;604450;1283100;299780;299773;410400;30516;18864;123900;24873;13002;61800;17895;11684;78900
1100;3297;604450;1283500;311892;311886;426600;30468;18888;123700;20901;12164;59800;16373;11151;66200
1100;3297;604450;1282000;300612;300606;412900;30504;18853;123100;22479;13018;62300;16734;11021;67700
1100;3297;604450;1280300;297006;296999;407000;30462;18868;123300;26283;13666;61600;16341;11359;67600
1100;3297;604450;1278200;306465;306456;419300;30453;18860;124200;18963;11192;60100;14994;11104;66300
1100;3297;604450;1312300;303653;303650;415700;30447;18838;123900;20910;11563;59200;17527;11410;67100
1100;3297;604450;1280900;306500;306493;420100;30414;18852;124300;21903;11788;60600;18211;11607;67100
1100;3297;604450;1275400;303685;303680;415700;30525;18885;123800;19590;12335;60500;15876;11531;67000
1100;3297;604450;1277200;304536;304531;416700;30384;18827;123000;22032;11875;60800;16942;11494;67200
1100;3297;604450;1279700;312837;312830;427800;30345;18804;123600;20757;13643;61800;15652;11454;68000
1100;3297;604450;1363900;299289;299282;410200;30471;18870;123900;26778;12960;63700;17165;11435;68600
1100;3297;604450;1275900;307983;307974;421500;30501;18856;123600;22038;13074;61800;17584;12056;68000
1100;3297;604450;1282900;300589;300582;412900;30393;18863;123700;22110;13027;59500;16072;11754;66900
1100;3297;604450;1276600;305878;305872;418600;30372;18841;123300;18831;13281;61400;15385;11547;68000
1100;3297;604450;1282800;300213;300205;411100;30351;18802;123900;19392;11559;61300;15310;11190;66900
1100;3297;604450;1327300;301479;301472;413400;30453;18854;124600;19428;12254;60700;16336;12253;67800
1100;3297;604450;1281500;306822;306814;420100;30456;18847;123900;20301;11827;61900;15560;11657;65800
1100;3297;604450;1283000;303418;303408;416600;30348;18825;122700;19311;11903;62800;15110;11754;65400
1100;3297;604450;1278900;296841;296836;407000;30597;18880;123300;22125;11704;61900;14040;11000;66400
1100;3297;604450;1281100;301740;301734;413500;30534;18877;124200;22107;13033;63400;16274;11141;68000
1100;3297;604450;1281500;298361;298355;408900;30375;18858;124300;22713;13134;61300;16295;11357;67000
1100;3297;604450;1282400;294523;294517;403900;30495;18868;122900;20502;12677;61000;15730;11728;66100
1100;3297;604450;1279600;295729;295727;405600;30483;18875;124600;20715;11993;61800;17147;11604;69200
1100;3297;604450;1335000;298294;298287;409000;30558;18929;124400;19485;11555;62700;15954;11487;68300
1100;3297;604450;1280600;301536;301528;412800;30498;18870;123700;19227;11648;59800;18184;11924;68200
1100;3297;604450;1282300;296111;296105;405600;30447;18856;124400;23181;13932;62900;18184;11936;67600
1100;3297;604450;1283800;310102;310097;424200;30420;18835;122600;20388;12201;62200;15958;11614;66000
1100;3297;604450;1311900;310673;310670;425100;30399;18845;124200;17496;11195;60200;16035;11478;66700
1100;3297;604450;1339700;303933;303927;416200;30411;18835;124700;19146;11922;61000;15425;11697;67400
1100;3297;604450;1282700;302376;302366;413900;30540;18880;124500;20151;11917;59600;15510;11307;66900
1100;3297;604450;1280900;310774;310768;425100;30402;18869;124200;18723;11819;60400;15541;11664;66400
1100;3297;604450;1281900;296934;296932;406900;30384;18827;123300;25542;13156;63300;15988;11916;66900
1100;3297;604450;1285300;305893;305887;418600;30507;18855;123900;21063;11865;60100;15689;11555;66800
1100;3297;604450;1277100;302772;302768;414500;30444;18853;140800;20916;12196;80100;15847;11573;68400
1100;3297;604450;1281100;305124;305119;417700;30480;18866;123600;22758;12982;61800;15584;11992;70400
1100;3297;604450;1281500;310019;310012;424100;30477;18875;124300;19470;12670;60100;13842;11396;65700
1100;3297;604450;1283800;298014;298011;408200;30420;18860;124100;22101;13822;61900;14746;11789;66500
1100;3297;604450;1283600;291669;291665;399800;30525;18868;124900;22728;12325;60800;17428;12051;68200
1100;3297;604450;1280200;309051;309045;422700;30393;18821;123300;20220;12134;60000;15247;11470;67000
1100;3297;604450;1281400;294057;294050;404200;30579;18874;123800;20826;12035;61900;17450;11202;68600
1100;3297;604450;1282300;297898;297897;408800;30540;18916;124000;19263;11816;59900;16322;11560;66900
1100;3297;604450;1282800;304910;304906;417400;30522;18863;124500;20157;11611;62200;16687;11863;66100
1100;3297;604450;1284200;301719;301715;414400;30429;18846;123200;19857;12247;60200;15690;11673;65300
1100;3297;604450;1281200;308898;308889;422500;30492;18862;124100;20802;11768;60000;17965;11986;66300
1100;3297;604450;1330100;311838;311826;426800;30426;18851;125400;22281;12829;63000;18204;11419;69400
1100;3297;604450;1281800;304917;304911;417600;30495;18881;124300;19185;11692;60500;14772;11191;68900
1100;3297;604450;1282100;302529;302519;414200;30573;18890;123800;19983;12012;63300;14989;11569;67000
1100;3297;604450;1276000;293795;293789;402500;30507;18848;122900;20430;12037;59500;17487;11886;66100
1100;3297;604450;1280800;293402;293398;402100;30486;18876;124300;20397;11913;60100;17118;11435;66900
1100;3297;604450;1282400;302599;302594;414300;30483;18876;159200;19545;11804;78900;15926;12054;65700
1100;3297;604450;1282700;300939;300934;412000;30375;18835;124800;20823;11683;61200;15536;11149;68100
1100;3297;604450;1282500;301674;301668;413000;30426;18854;124400;19782;11396;61100;16876;11314;67200
1200;3597;719400;1527600;362217;362211;494600;33729;20866;136400;20676;13275;66200;16796;12476;74300
1200;3597;719400;1526800;368557;368544;503000;33507;20826;136300;22593;13637;67200;17024;12291;73400
1200;3597;719400;1527000;356864;356855;487400;33738;20869;136300;20292;13405;68500;18524;12898;73300
1200;3597;719400;1525800;352228;352224;482600;33654;20864;136100;22125;13207;66400;15632;12584;72300
1200;3597;719400;1536400;363055;363043;810900;33657;20863;209900;23379;14103;99300;20627;13319;109100
1200;3597;719400;1536700;364682;364671;499500;33600;20864;136300;22857;12520;67500;18531;12732;73200
1200;3597;719400;1525200;351981;351972;481400;33663;20842;135800;20910;13146;66700;16563;12398;72900
1200;3597;719400;1525400;361724;361722;493800;33642;20866;136900;25635;14110;69500;16432;12666;72200
1200;3597;719400;1526400;375663;375655;512500;33591;20846;136600;19476;13091;64500;17634;12934;73600
1200;3597;719400;1525800;347542;347533;475400;33804;20906;135700;28365;15055;69200;18788;12526;74900
1200;3597;719400;1521400;356598;356587;487000;33702;20864;138000;24252;13438;67100;17804;12684;73800
1200;3597;719400;1531300;359496;359491;490900;33696;20933;136100;21483;13264;66300;18521;12831;74000
1200;3597;719400;1520400;373685;373680;509800;33681;20896;137800;25158;14189;67900;16708;12834;72100
1200;3597;719400;1550500;356885;356878;574600;33741;20920;137600;22188;13393;70400;18045;12289;74700
1200;3597;719400;1529800;360683;360675;492500;33747;20894;137000;24681;13489;67900;17331;12896;74800
1200;3597;719400;1527200;362314;362309;494700;33708;20893;137100;20343;13431;65500;19301;13026;73700
1200;3597;719400;1518900;360122;360113;491700;33720;20881;137100;21036;13003;66600;17108;12665;73900
1200;3597;719400;1527300;366167;366161;499800;33615;20873;136800;22758;13954;65600;18087;12689;74100
1200;3597;719400;1557400;359794;359786;492200;33678;20882;136500;21612;13187;68800;16482;12428;73700
1200;3597;719400;1525300;377951;377941;515400;33687;20914;135800;21792;13286;66700;16986;12555;73500
1200;3597;719400;1526500;366822;366816;500500;33582;20850;135800;23877;13639;67000;17564;13094;73500
1200;3597;719400;1521700;372784;372774;508500;33660;20879;136300;25440;15696;69200;17168;12832;74400
1200;3597;719400;1516100;364355;364348;497400;33555;20828;135800;20013;12837;66300;16911;13194;71400
1200;3597;719400;1520900;357539;357533;488300;33705;20929;137500;21702;14010;69300;19173;12539;73600
1200;3597;719400;1529000;357542;357540;489800;33912;20958;135900;20766;14099;67500;16560;13784;75700
1200;3597;719400;1506100;365170;365165;499000;33546;20841;135000;22737;13535;67600;17973;12615;72800
1200;3597;719400;1506700;360537;360530;492600;33531;20843;135200;22530;13808;67600;20007;13746;97700
1200;3597;719400;1519300;378369;378362;516500;33633;20890;136000;20337;13791;64600;16308;13189;73100
1200;3597;719400;1526200;358504;358496;489700;33720;20897;141800;22821;14592;69600;17344;12990;73300
1200;3597;719400;1524200;360864;360856;493000;33780;20935;134900;22137;12695;66600;17530;12296;73600
1200;3597;719400;1527000;366452;366446;500300;33672;20889;137400;21066;14200;66800;15841;13460;72300
1200;3597;719400;1525800;355173;355165;485400;33855;20921;137500;22911;13805;68900;17276;12853;73500
1200;3597;719400;1517900;364211;364202;497500;33585;20860;135900;23580;14448;66800;20178;12798;75500
1200;3597;719400;1557000;362325;362320;495300;33735;20886;137500;23118;12514;68200;15914;12645;73400
1200;3597;719400;1519100;349943;349932;478100;33651;20841;136000;26661;14588;66700;16994;12382;74100
1200;3597;719400;1528000;361352;361347;493400;33756;20919;136900;24675;13892;66600;17235;12575;74000
1200;3597;719400;1521500;354209;354197;485300;33849;20939;137100;20790;12950;66400;17776;13118;72400
1200;3597;719400;1516600;365087;365079;498300;33657;20899;136100;19854;13140;65900;17898;13454;72500
1200;3597;719400;1526800;346614;346605;473700;33636;20878;137200;19761;12689;67600;17225;12697;72700
1200;3597;719400;1526700;362259;362251;496000;33765;20900;136100;20157;13393;66700;18638;12615;74400
1200;3597;719400;1528600;355857;355853;486200;33621;20865;136400;21087;13962;67400;17148;13028;72800
1200;3597;719400;1528600;360751;360745;492800;33813;20914;137400;21513;13610;68100;18176;12564;73300
1200;3597;719400;1521100;357622;357613;488600;33774;20891;178400;20814;13055;68600;18648;12476;74900
1200;3597;719400;1528000;368125;368120;502500;33693;20925;137100;21840;13078;66500;18245;12998;72300
1200;3597;719400;1524600;358539;358532;489500;33657;20873;136400;27315;14219;66600;17895;12819;74100
1200;3597;719400;1527800;366007;366000;499500;33621;20881;135300;24339;13371;68700;17796;13280;74600
1200;3597;719400;1527500;366187;366176;499800;33723;20912;135900;20691;13954;64600;17352;12325;73900
1200;3597;719400;1547000;356324;356319;486800;33750;20940;137500;23460;13070;66900;19878;12945;75100
1200;3597;719400;1527900;355177;355172;485300;33699;20912;135400;24792;14063;67000;17992;13259;73000
1200;3597;719400;1523100;360251;360239;491800;33747;20913;136900;20577;13325;67900;17408;12936;75300
1200;3597;719400;1527700;356581;356574;486900;33777;20912;135800;22014;12521;66600;17803;12868;74100
1200;3597;719400;1528000;368673;368665;503000;33651;20870;137800;22557;13205;66800;15702;12780;72000
1200;3597;719400;1519000;370590;370586;507100;33714;20933;137100;23655;13663;66600;17388;12601;74400
