n;sel_swap;sel_comp;sel_time;ins_swap;ins_comp;ins_time;heap_swap;heap_comp;heap_time;quick_swap;quick_comp;quick_time;mq_swap;mq_comp;mq_time
5400;16197;14577300;31083300;7250461;7250458;9709000;186891;117580;737900;136245;91275;355600;96036;72400;382700
5400;16197;14577300;31003800;7294963;7294960;9781100;187131;117606;744400;135132;79830;355500;104446;70519;386300
5400;16197;14577300;31049100;7337509;7337502;9828000;186771;117548;737800;135006;81629;354200;103210;70202;392800
5400;16197;14577300;31150500;7348374;7348368;9836100;186660;117491;739000;137568;79925;351100;111201;71899;388400
5400;16197;14577300;31143600;7298888;7298880;9981900;186786;117539;744000;127494;74619;351500;101388;69450;388200
5500;16497;15122250;32270200;7601663;7601656;10178200;191091;120130;754700;140409;77458;364300;97908;71963;392700
5500;16497;15122250;32174900;7456649;7456646;9989300;191133;120152;761000;129399;76280;367800;92344;72499;392000
5500;16497;15122250;32252700;7629051;7629044;10219400;190635;119900;751000;127398;78525;357200;105374;73980;390500
5500;16497;15122250;32233500;7631001;7630994;10212800;190785;120035;752400;122808;80091;362800;108242;75444;394300
5500;16497;15122250;32240900;7548119;7548111;10100500;190905;120162;758400;115752;78334;355100;112135;76519;388700
5500;16497;15122250;32257500;7643613;7643604;10233300;191031;120142;753600;113160;75779;354500;98815;70057;401100
5500;16497;15122250;32195800;7664393;7664386;10332500;190497;119924;790700;113769;75408;352700;99527;73467;398200
5500;16497;15122250;32369700;7615204;7615195;10195900;190830;120004;752200;124365;74292;363300;108433;74451;392500
5500;16497;15122250;31822900;7527392;7527383;10067700;191142;120196;747200;127794;75927;364200;100492;72983;392400
5500;16497;15122250;32241900;7536660;7536653;10206200;190884;120083;753000;143289;86148;369600;105784;74790;501800
5600;16797;15677200;33392700;7838685;7838679;10476600;194913;122613;769100;128763;77405;368000;105907;78880;402300
5600;16797;15677200;33345400;7885949;7885942;10545000;194607;122535;771500;129990;78550;362700;111699;73817;402700
5600;16797;15677200;33391900;7664133;7664129;10243000;195015;122576;766300;142908;80474;372300;107542;74852;408800
5600;16797;15677200;33568600;7828084;7828079;10460400;194940;122590;771300;142767;82419;367300;116561;77275;403500
5600;16797;15677200;33493100;7856937;7856923;10530300;194475;122383;770400;126447;78004;365200;129367;78894;404300
5600;16797;15677200;33398200;7847138;7847122;10500100;194790;122636;766500;144309;88757;365100;107716;78962;395300
5600;16797;15677200;33379300;7722828;7722817;10338400;194784;122500;767600;126312;75441;368800;101826;73306;401100
5600;16797;15677200;33385700;7775162;7775149;10415900;194610;122457;763000;147942;82671;382500;114892;74239;403100
5600;16797;15677200;33423600;7798153;7798144;10428400;194799;122484;781100;122064;74854;361400;102087;71697;412200
5600;16797;15677200;33444800;7814739;7814728;10459700;194679;122488;772000;130560;83527;370000;116378;74942;407300
5700;17097;16242150;34589100;8102718;8102707;10836600;198672;125039;786600;138354;80791;382400;104084;74471;409600
5700;17097;16242150;34849900;8089887;8089878;10888800;198633;125003;781100;153366;86825;384500;112744;76355;407300
5700;17097;16242150;34951900;8212484;8212477;11377100;198564;124893;783800;134703;80942;377600;104259;73774;411100
5700;17097;16242150;34753700;8166616;8166603;11026500;198438;124950;782200;141522;84199;380100;105515;74096;410700
5700;17097;16242150;34689400;8213453;8213443;11078100;198495;125023;781600;132948;85026;371500;98167;74691;405100
5700;17097;16242150;34608800;8069416;8069412;10862200;198414;124953;785900;138165;77263;372200;118838;76219;414000
5700;17097;16242150;34787200;8055620;8055613;10846500;198714;124972;808100;138948;87188;400700;105744;76171;410300
5700;17097;16242150;34716600;8102830;8102823;10914400;198618;125027;806800;142992;85901;390100;109756;75775;408700
5700;17097;16242150;34890900;8137692;8137682;10992800;198678;125039;780800;120312;75204;381100;99118;72737;411400
5700;17097;16242150;35196700;8012545;8012539;10807000;198765;125014;783700;129453;85474;373100;106027;74963;424500
5800;17397;16817100;35864900;8485121;8485115;11440100;202599;127517;798600;142716;83576;386600;108105;77640;419700
5800;17397;16817100;35918000;8404480;8404473;11254600;202608;127518;799900;144333;81489;422100;113027;77582;451300
5800;17397;16817100;36093400;8375960;8375954;11233700;202512;127431;799900;132621;79103;382800;108942;76075;419100
5800;17397;16817100;35852600;8393004;8392998;11228100;202680;127540;796100;124023;79820;378400;107756;77372;414300
5800;17397;16817100;35875200;8534992;8534980;11413400;202446;127477;795400;172674;97141;398100;114474;76160;420500
5800;17397;16817100;35869800;8424478;8424473;11280500;202662;127508;805500;138996;83700;383000;105318;76901;415400
5800;17397;16817100;35764500;8609841;8609832;11508900;202347;127438;799800;135612;81266;381400;104363;74871;419100
5800;17397;16817100;35814900;8629139;8629131;11527900;202431;127449;796500;130305;83740;378400;111689;74629;422800
5800;17397;16817100;35715200;8431706;8431702;11266000;202782;127568;797800;147411;91512;385400;103281;81324;413100
5800;17397;16817100;35806800;8466028;8466019;11321500;202776;127472;796800;131637;84682;376500;113142;78117;419700
5900;17697;17402050;37023200;8771030;8771018;11728800;206634;130079;811500;164109;93810;391400;116208;78252;428000
5900;17697;17402050;37071600;8930547;8930542;12064300;206433;130003;830700;129906;86867;376900;105802;78716;424700
5900;17697;17402050;37074000;8756929;8756919;11726600;206547;130015;814800;149799;86970;396200;108817;76445;426000
5900;17697;17402050;37066000;8827613;8827605;11794100;206271;129898;814700;135423;84819;386700;112617;77430;426600
5900;17697;17402050;36990000;8764800;8764794;11710200;206148;129871;814200;147912;82503;388100;116936;78084;427100
5900;17697;17402050;37106100;8678870;8678861;11623100;206724;130039;812600;139269;85636;390700;118317;79869;431500
5900;17697;17402050;37013300;8755114;8755106;11713200;206442;129940;815900;130164;80110;393100;108452;76807;425400
5900;17697;17402050;37334900;8741239;8741231;11695000;206709;130022;812400;147510;83588;394300;111564;78794;425700
5900;17697;17402050;37023800;8744215;8744201;11712200;206343;129779;811700;140217;82878;393600;129740;81661;427700
5900;17697;17402050;37017200;8557478;8557476;11434200;206868;130145;814700;169854;92314;401200;113282;79532;423400
6000;17997;17997000;38355800;8885266;8885259;11905000;210660;132549;831900;142515;85741;394800;120150;80876;433600
6000;17997;17997000;38316700;9008976;9008964;12048100;210402;132455;830900;144558;91502;396500;115624;80227;430700
6000;17997;17997000;38356800;8957667;8957660;11969000;210639;132512;831500;145452;86957;398300;115339;80259;435300
6000;17997;17997000;38251000;9011440;9011434;12060600;210324;132455;826800;150840;94544;402200;106139;81665;428600
6000;17997;17997000;38385100;9059842;9059833;12203700;210324;132417;828900;138960;91614;396800;110188;79806;434500
6000;17997;17997000;38339800;9039317;9039306;12084500;210645;132589;836700;135408;84995;389600;110815;80483;430500
6000;17997;17997000;38342500;9039551;9039541;12087900;210273;132376;831800;133500;88491;389500;107113;81107;460300
6000;17997;17997000;38272100;8939351;8939341;11952400;210243;132314;829300;165663;94544;409400;116125;80830;428900
6000;17997;17997000;38214900;8883386;8883375;11888600;210534;132516;824000;146202;87978;397500;106739;77731;433600
6000;17997;17997000;37885000;8935484;8935470;11955800;210504;132423;824800;161025;86426;397400;117614;82503;433200
6100;18297;18601950;39236900;9306818;9306811;12471900;214572;134959;845500;151092;93142;407000;113983;80962;439300
6100;18297;18601950;39660700;9372687;9372683;12547100;214167;134868;842300;144891;86567;414100;116253;82727;440700
6100;18297;18601950;39795100;9312033;9312028;12470300;214029;134840;844600;154311;86670;403900;112241;78507;447800
6100;18297;18601950;39599600;9297355;9297345;12445200;214449;135084;850600;152694;90582;412200;114039;82969;435800
6100;18297;18601950;39924200;9197658;9197649;12346600;214572;134997;892000;172752;96863;407400;118429;82787;445200
6100;18297;18601950;39579800;9262702;9262693;12383500;214542;134998;853000;150525;85186;407700;117868;81250;445300
6100;18297;18601950;39654900;9161823;9161807;12258800;214437;134918;844400;147915;88205;410500;110029;80558;439100
6100;18297;18601950;39692700;9336098;9336089;12557600;214056;134945;844900;151719;85075;398100;120850;81690;447500
6100;18297;18601950;39595800;9304640;9304629;12453400;214596;135068;844300;130092;90782;400100;113272;82119;438200
6100;18297;18601950;39833800;9462473;9462470;12654000;213975;134871;845300;141444;92071;404500;114319;85567;438500
6200;18597;19216900;40921800;9551601;9551598;12777500;218169;137414;859300;160377;100333;421500;114716;83879;447200
6200;18597;19216900;40883000;9640906;9640899;12897700;218136;137369;873200;167601;94035;410500;126852;84887;452200
6200;18597;19216900;40901000;9560103;9560092;12779300;218151;137459;870500;163620;94768;417800;128261;82572;451300
6200;18597;19216900;40997500;9568439;9568435;12855900;218595;137569;862000;138459;86766;407900;111301;81742;449400
6200;18597;19216900;40921900;9672276;9672266;12941100;218364;137509;859100;158439;92540;419900;121749;83029;450100
6200;18597;19216900;40962300;9677365;9677357;12945600;218043;137358;856300;134595;83700;403900;113598;81510;451000
6200;18597;19216900;40936700;9522790;9522786;12789400;218442;137457;860000;143010;92922;407800;119480;82921;456300
6200;18597;19216900;40882400;9562356;9562348;12784900;218292;137436;860800;161745;94279;414800;126441;83836;449000
6200;18597;19216900;40908500;9740762;9740754;13023800;218070;137362;859800;149466;88882;407800;130569;84095;458300
6200;18597;19216900;41250100;9702847;9702840;13007000;218133;137471;859900;182454;99420;417500;116824;81997;447500
6300;18897;19841850;42211300;9890873;9890868;13304800;222537;140020;875800;153246;92377;415100;119948;92725;453200
6300;18897;19841850;42610200;9816938;9816933;13350600;222468;139994;874900;153102;93406;411400;117491;84935;455600
6300;18897;19841850;42208500;10022677;10022667;13404200;222105;139908;873000;161964;93980;424400;105330;84273;447200
6300;18897;19841850;42280600;10023005;10022996;13403000;221997;139937;875300;155454;93488;415200;108642;84204;449500
6300;18897;19841850;42177000;9636822;9636812;12896800;222960;140167;875500;152331;96883;417800;116322;83403;455500
6300;18897;19841850;42331800;9949118;9949109;13308500;222102;139910;877100;154734;92735;419800;116051;85224;453700
6300;18897;19841850;42242400;9880411;9880400;13227000;222363;139926;878900;148248;89983;417000;130989;85641;461800
6300;18897;19841850;42228400;10077632;10077626;13490800;222132;139965;874400;157725;92957;431300;118364;88061;456800
6300;18897;19841850;42304000;10059644;10059632;13450800;222054;139973;880000;155841;92023;409500;120987;83307;455700
6300;18897;19841850;42363200;10184238;10184229;13639300;221790;139863;874300;147201;90000;417900;113330;82730;472800
6400;19197;20476800;43586200;10197800;10197786;14005000;226446;142619;889800;142101;90053;424300;121794;83311;466700
6400;19197;20476800;43663600;10152458;10152450;13558100;226290;142412;888800;151020;102768;416900;123286;84896;461700
6400;19197;20476800;43516800;10370834;10370827;13854100;225966;142447;887000;146085;90535;424600;127898;88179;465500
6400;19197;20476800;43809600;10250031;10250025;13696700;226107;142423;889100;149871;92876;422400;120722;87407;460900
6400;19197;20476800;43395700;10152782;10152774;13636900;226176;142457;890700;160794;98165;427800;124912;86240;463600
6400;19197;20476800;43527500;10296584;10296574;13756800;225882;142342;895300;178029;96528;432700;122937;85687;470900
6400;19197;20476800;43616800;10194902;10194893;14433600;226416;142504;1001900;155700;87761;439000;137831;87485;469900
6400;19197;20476800;43538400;9994702;9994693;13349000;226668;142591;893500;140817;94927;416400;117284;85982;464800
6400;19197;20476800;43567500;10251239;10251233;13688100;226533;142613;895100;158001;92551;428400;133017;87952;465000
6400;19197;20476800;43637900;10329848;10329839;13804800;226350;142511;891000;141546;93711;427400;115349;85441;465200
6500;19497;21121750;44910000;10526831;10526824;14065500;230379;145028;906600;167535;95078;437800;125382;87755;481200
6500;19497;21121750;44900800;10613408;10613399;14175300;229962;144910;906800;155484;95266;428500;133343;87913;475100
6500;19497;21121750;44986400;10597860;10597853;14185500;229896;144865;910000;168492;94873;428400;127792;88420;475100
6500;19497;21121750;44934500;10494987;10494978;14019900;230361;144967;905300;165357;100911;438200;114645;91884;480300
6500;19497;21121750;44507600;10657990;10657983;14238700;230142;144939;900800;139584;94637;430700;130871;85768;478800
6500;19497;21121750;45088000;10555788;10555780;14104300;229890;144901;907000;143580;91820;427200;118228;87891;472900
6500;19497;21121750;45335500;10456418;10456410;14581400;230442;144995;937800;151977;94730;429800;138545;90518;475200
6500;19497;21121750;45440600;10440122;10440108;14272700;230244;144955;930900;147318;96471;427500;109264;87829;468900
6500;19497;21121750;45322700;10678409;10678399;14321700;230025;144931;919300;164601;96351;437600;134914;87400;483400
6500;19497;21121750;45069700;10638660;10638650;14253300;229992;144923;962500;143973;88142;439100;132514;88720;476300
6600;19797;21776700;46562000;10808280;10808274;14526200;234636;147682;923600;156063;94654;437800;120588;90292;479700
6600;19797;21776700;46631400;10894060;10894052;15235600;234090;147445;919500;142875;94407;432700;111562;89195;473800
6600;19797;21776700;46466900;10884473;10884467;14682900;234123;147423;921500;167643;97252;435400;121277;90456;487200
6600;19797;21776700;46615900;10938607;10938599;14684500;233829;147351;920000;146277;91439;444100;132740;88852;479600
6600;19797;21776700;46558100;10796549;10796542;14461400;234369;147590;925000;151362;93737;434400;121978;88911;477300
6600;19797;21776700;46352300;10867698;10867692;14518400;234264;147501;920400;166212;92675;439300;131446;88257;497900
6600;19797;21776700;46305900;10875778;10875770;14544300;233982;147328;918600;159477;98088;447100;118795;95516;471300
6600;19797;21776700;46292800;10879927;10879915;14530100;234003;147459;920900;178005;102341;441300;127914;86876;484000
6600;19797;21776700;46347900;10910722;10910715;14578400;234084;147495;919400;148239;90378;436900;118699;89407;477200
6600;19797;21776700;46306100;10856140;10856127;14511700;234096;147588;918700;145161;96199;427800;122316;87743;476600
6700;20097;22441650;47676300;11321811;11321805;15112200;237891;149972;934500;171546;102072;451500;129593;91190;489200
6700;20097;22441650;47679100;11220204;11220193;14993000;238140;150010;933300;159648;100502;442800;123652;94870;478400
6700;20097;22441650;47666400;11255172;11255162;15030400;238350;150149;937500;204336;120670;465800;131418;94170;483100
6700;20097;22441650;47745200;11287254;11287245;15072000;237900;149910;942200;167607;96108;448500;122212;98209;477100
6700;20097;22441650;47799600;11257618;11257611;15050300;238188;150077;932900;171837;98241;442100;131511;93254;486900
6700;20097;22441650;47891100;11346621;11346610;15226100;237753;149954;1034700;164748;96200;445200;133149;89386;497700
6700;20097;22441650;47744500;11289057;11289047;15077300;238065;150024;936500;161916;95886;447200;124603;90552;482700
6700;20097;22441650;47685900;11274498;11274492;15056000;237978;149930;936000;144348;94463;443400;116084;90484;486100
6700;20097;22441650;47948200;11322145;11322136;15121300;237807;149913;937000;141984;104362;444700;122447;90978;480400
6700;20097;22441650;47722400;11078618;11078612;14810700;238674;150206;936300;157488;95058;443000;135430;93203;489700
6800;20397;23116600;49098200;11375921;11375911;15195000;242601;152687;955700;159156;95077;452800;128393;90410;498300
6800;20397;23116600;49195600;11539833;11539827;15407200;241869;152409;947100;162864;97587;450200;131189;91007;496600
6800;20397;23116600;49270000;11744443;11744439;15689900;241851;152501;949700;179133;107365;464600;133635;91454;500600
6800;20397;23116600;49138500;11570457;11570448;15458800;242127;152562;950900;159459;98805;457000;130944;93348;501400
6800;20397;23116600;49222800;11596294;11596288;15491400;242046;152501;950000;188064;105760;458100;132748;92041;497700
6800;20397;23116600;49182800;11573442;11573437;15449800;242256;152588;950300;161799;94875;449700;140141;93394;501300
6800;20397;23116600;49118600;11501028;11501024;15367700;242040;152454;955400;157746;97781;451700;124761;88965;495700
6800;20397;23116600;49099900;11690259;11690251;15608600;242247;152631;951200;157770;97137;456400;127934;90713;496500
6800;20397;23116600;49271600;11588215;11588203;15477800;242085;152567;950700;180261;102144;465300;139483;92393;500600
6800;20397;23116600;49106900;11606089;11606080;18054300;242139;152550;949500;159528;104306;449800;139339;93411;497800
6900;20697;23801550;50754500;11877298;11877294;15852200;246042;155000;962000;161313;106776;460900;136479;94979;509000
6900;20697;23801550;50737200;11833023;11833014;15808800;246195;155149;964700;149100;98695;452600;124155;89505;507800
6900;20697;23801550;50636100;12074485;12074478;16114900;246045;155031;966600;167724;106000;463100;133536;93168;500800
6900;20697;23801550;50631900;11880108;11880104;15895100;246012;155027;967100;218745;117172;484600;124366;93675;499000
6900;20697;23801550;50589600;11774493;11774481;15721400;246357;155100;968800;178734;105129;449600;137943;95413;511300
6900;20697;23801550;50763500;11805461;11805455;15768600;246051;155041;970400;156063;101715;470200;120313;90405;503400
6900;20697;23801550;50347300;11919552;11919541;15914600;246174;155057;967200;175611;105144;478500;163100;101256;520100
6900;20697;23801550;51096500;11916665;11916659;15944300;246189;155036;972100;217599;119350;482200;114866;93090;492600
6900;20697;23801550;50795400;11798184;11798175;15767200;246072;154975;966500;171756;100616;468800;134348;92728;504700
6900;20697;23801550;50555700;11945535;11945524;15975800;246129;155158;969300;168840;98085;462300;133310;93164;508000
7000;20997;24496500;52153700;12347779;12347772;16502000;249873;157491;998200;154515;101511;470900;158391;98861;520200
7000;20997;24496500;52161600;12275566;12275558;16454800;249792;157394;985000;155658;98190;462300;140177;96905;508400
7000;20997;24496500;52102000;12239312;12239305;16434300;249942;157458;984200;189888;105700;474600;143037;94481;521900
7000;20997;24496500;52739300;12223271;12223263;16491900;250065;157606;983700;157095;99626;467900;127788;99800;510100
7000;20997;24496500;52209800;12255652;12255647;16498300;249690;157459;987700;177471;105571;463600;137263;92886;521500
7000;20997;24496500;52477600;12317288;12317282;16601900;249672;157453;983100;157236;98311;463500;127953;94685;512100
7000;20997;24496500;52129100;12079641;12079632;16136300;250257;157583;981200;149739;103645;462500;134296;93690;511500
7000;20997;24496500;52072900;12173320;12173308;16302400;250056;157504;992800;165882;102058;465900;135450;93398;515700
7000;20997;24496500;52102100;12180713;12180704;16257800;250101;157542;981000;174792;104335;471100;130115;93835;514700
7000;20997;24496500;51962800;12271491;12271488;16388100;250029;157586;986000;202005;114080;471200;141413;100173;501500
7100;21297;25201450;53523000;12748079;12748070;17011200;253665;159989;996700;183207;110971;477400;138651;97101;518500
7100;21297;25201450;53509300;12689365;12689352;16938600;254001;159993;999300;184353;112665;475000;137961;95073;524300
7100;21297;25201450;53636700;12505326;12505317;16727200;254190;160101;1009300;157353;107490;472100;137497;100813;516100
7100;21297;25201450;53542200;12573757;12573741;16778400;254271;160220;995700;154176;105629;465800;128217;104274;506500
7100;21297;25201450;53765100;12679139;12679131;16947900;254103;160107;998600;181098;105423;474900;131680;93407;523200
7100;21297;25201450;53525700;12455515;12455503;17430600;254001;160047;1001900;171219;99823;480300;146095;99341;526500
7100;21297;25201450;53433700;12701533;12701528;16986800;253875;160011;996600;187566;110004;475800;139188;96932;521700
7100;21297;25201450;53745500;12733158;12733146;17039300;253572;159900;994100;169059;104992;482500;133139;93846;522700
7100;21297;25201450;53470900;12669178;12669170;16933000;254058;160052;1000600;155094;102908;465000;150646;99087;525600
7100;21297;25201450;53476200;12543243;12543229;16778800;254511;160280;998500;160998;101445;467900;128537;96717;513500
7200;21597;25916400;55297900;13094480;13094472;17522500;257868;162605;1012700;157221;105756;477500;132536;97528;523900
7200;21597;25916400;54942600;12881386;12881375;17376800;258258;162696;1016100;162786;108551;478900;133141;98245;519300
7200;21597;25916400;54986700;12934504;12934498;17302500;257928;162540;1013400;172722;102356;483500;142658;98712;526400
7200;21597;25916400;54945900;13057748;13057740;17480200;257922;162525;1014400;196167;114973;491700;135401;97841;528100
7200;21597;25916400;55790900;13138265;13138255;17649400;257751;162562;1029800;169719;110742;488300;138209;101053;526500
7200;21597;25916400;55262900;12958307;12958301;17435000;257691;162557;1016500;159270;104404;508000;136675;100698;520300
7200;21597;25916400;55503300;13040819;13040812;17693900;257817;162559;1010300;165126;101328;481000;128555;97940;519500
7200;21597;25916400;55207100;13076178;13076169;17567400;257778;162478;1023100;172395;102359;471100;136273;97218;526100
7200;21597;25916400;56155100;12944105;12944095;17410400;258003;162587;1016400;164004;102528;478800;131596;106816;518700
7200;21597;25916400;55130900;12980799;12980792;17472600;257835;162528;1011500;162678;108006;480200;129998;98862;520100
7300;21897;26641350;56961000;13294975;13294969;18087500;262221;165209;1036700;167613;103177;485100;137566;101238;527600
7300;21897;26641350;56530900;13367825;13367811;17848600;262143;165169;1028700;208362;116324;504200;130373;99967;534100
7300;21897;26641350;56809700;13348689;13348676;17825300;261813;165043;1026500;184749;109882;505100;161384;103226;535000
7300;21897;26641350;56576600;13298197;13298189;17756100;262029;165176;1031100;192606;106104;485300;137278;98991;534300
7300;21897;26641350;56927400;13470638;13470632;17999500;261774;165095;1026700;171000;107517;486000;134392;97180;537900
7300;21897;26641350;56641900;13400894;13400887;17926300;261858;165065;1033800;173121;106781;487700;139989;100968;528800
7300;21897;26641350;56541800;13143357;13143349;17549800;262095;165154;1039700;177294;109984;486200;135579;97458;535800
7300;21897;26641350;56541700;13263571;13263564;17703300;262041;165122;1027400;166194;109397;474100;138219;97628;538600
7300;21897;26641350;56607700;13274301;13274294;17808500;262107;165179;1064400;173388;105019;489900;135247;97342;540200
7300;21897;26641350;57472800;13198615;13198606;17692300;261921;165092;1030500;164409;109219;484700;132722;101742;529100
7400;22197;27376300;58544100;13864909;13864901;18537400;265779;167628;1046000;172269;103542;501600;144641;97660;550800
7400;22197;27376300;58172300;13508850;13508846;18197000;266136;167676;1045700;189333;118974;497200;146726;107157;539900
7400;22197;27376300;58209200;13729137;13729129;18337900;266205;167692;1055000;218697;125836;514000;146488;100859;571700
7400;22197;27376300;58142800;13674005;13673999;18516700;265815;167572;1042400;176136;109070;494900;144047;99524;546200
7400;22197;27376300;58230700;13683834;13683827;18284600;265800;167518;1054200;181461;110962;492900;158460;106656;542800
7400;22197;27376300;58252800;13768172;13768166;18421200;265722;167657;1039400;169386;109866;498800;136010;102793;536600
7400;22197;27376300;58097900;13634352;13634340;18241300;266274;167767;1046300;200214;114474;497800;146176;103353;538200
7400;22197;27376300;58179200;13680151;13680141;18286200;265935;167551;1044100;184908;112375;488700;148022;101709;549200
7400;22197;27376300;58313100;13690497;13690489;18297400;266085;167718;1044600;171123;115481;493400;130177;100333;541000
7400;22197;27376300;58092000;13664940;13664932;18258900;266148;167719;1044600;182742;108563;493500;149170;100148;569100
7500;22497;28121250;59894600;13981065;13981057;18847600;270195;170344;1064300;177126;107816;495600;152028;101580;554700
7500;22497;28121250;59750400;14143505;14143498;19172500;270231;170327;1115100;177150;106154;519100;133066;102601;593900
7500;22497;28121250;59975100;13895488;13895479;18559800;269946;170173;1065500;191676;109893;504700;145108;103154;551800
7500;22497;28121250;59708500;14380084;14380074;19237100;269508;170022;1059600;218277;124004;524600;135600;101900;545600
7500;22497;28121250;59760100;13942081;13942076;18628300;270207;170238;1064400;169398;110082;495300;143102;103855;547000
7500;22497;28121250;59746900;14100064;14100060;18850700;269556;169988;1059400;178494;116339;508700;128229;105854;554600
7500;22497;28121250;59852600;14055491;14055480;18806600;269991;170204;1071900;187899;108405;509800;144928;100456;561600
7500;22497;28121250;59918600;14024326;14024315;18759100;270012;170163;1062000;193905;118329;508000;129416;100572;550500
7500;22497;28121250;59705600;14016518;14016508;18729000;270198;170291;1066500;182619;107638;505100;152479;101417;557400
7500;22497;28121250;59703000;13986220;13986213;18688100;269904;170150;1059600;168036;108245;500300;144297;104982;546800
7600;22797;28876200;61373200;14488750;14488739;19490000;273624;172660;1079000;170682;107936;526000;135583;103544;557400
7600;22797;28876200;61160400;14377581;14377571;19215400;273897;172574;1075500;191619;119009;504500;137918;101048;557800
7600;22797;28876200;61296700;14591574;14591569;19510600;273438;172615;1078600;199212;114795;508600;155968;104924;560300
7600;22797;28876200;61588600;14303130;14303117;19122800;274044;172798;1079900;202827;111905;515100;143554;99937;565800
7600;22797;28876200;61345500;14546952;14546948;19644800;273672;172633;1080300;179412;110407;511000;139124;107268;565500
7600;22797;28876200;61410500;14403929;14403918;19254300;273525;172510;1076900;174924;106263;512100;157342;106741;565700
7600;22797;28876200;61247200;14505248;14505238;19367100;274008;172750;1074300;168210;112942;504700;149698;105350;566700
7600;22797;28876200;60828300;14331159;14331146;19149000;274113;172722;1076600;181749;114069;513200;134245;104661;561500
7600;22797;28876200;61163300;14492366;14492360;19502100;273984;172773;1073200;171240;111427;505400;141717;106984;554600
7600;22797;28876200;61279000;14305110;14305105;19101700;274116;172760;1074800;180453;111365;514100;151603;106103;565300
7700;23097;29641150;62876200;14869361;14869353;19849700;278073;175307;1095900;176715;110627;514600;145106;111188;560000
7700;23097;29641150;62911700;14820705;14820692;19778500;277983;175274;1088600;190119;113194;514400;150055;105525;569000
7700;23097;29641150;62954100;15039998;15039993;20444400;277932;175265;1343700;195375;115931;517000;153591;105681;577900
7700;23097;29641150;63458600;14839213;14839206;19834200;278187;175345;1093400;200001;114903;521800;158465;107888;566900
7700;23097;29641150;63396200;14795646;14795639;19766800;277674;175161;1093300;186573;113819;517400;152246;105005;572200
7700;23097;29641150;62941100;14721946;14721933;19673900;278316;175354;1090800;191739;128789;530800;149780;105715;565700
7700;23097;29641150;62708300;14771999;14771994;19862400;277827;175242;1089300;188238;113868;515300;147777;104633;567400
7700;23097;29641150;62926300;14752205;14752197;19677600;278373;175339;1094100;185166;109247;514600;140901;103105;568900
7700;23097;29641150;63375300;14895520;14895510;19888600;277650;175113;1092800;179622;112629;511000;142824;105078;567400
7700;23097;29641150;63126200;14637820;14637813;19620300;277968;175155;1099100;179397;108572;521700;140542;105418;564600
7800;23397;30416100;64166100;15318288;15318281;20614600;281574;177668;1110800;193509;116990;532400;166925;111310;576000
7800;23397;30416100;65625900;15132768;15132759;20467500;281634;177587;1106700;201879;126219;534300;146612;104822;579700
7800;23397;30416100;65201600;15136847;15136837;20388000;281907;177662;1121300;178389;112277;541100;147885;108389;582200
7800;23397;30416100;65082900;15312257;15312253;20651500;282063;177896;1107400;222231;123981;539200;170734;111688;584800
7800;23397;30416100;64819200;15176771;15176763;20860100;281997;177852;1111200;220725;126869;530300;157851;110321;580900
7800;23397;30416100;65062700;15072313;15072304;20340100;281661;177695;1113100;216642;117858;532900;158216;106623;580600
7800;23397;30416100;65385900;15184113;15184100;20920700;281985;177754;1107900;202518;117874;538300;151287;105539;608600
7800;23397;30416100;64859100;15221471;15221463;20332000;281673;177623;1107200;183099;126617;521200;142623;109564;568100
7800;23397;30416100;64663000;15180419;15180416;20319200;281991;177794;1111000;195579;125333;527500;154672;105560;576000
7800;23397;30416100;64649900;15051673;15051667;20157400;281859;177733;1109600;188724;112501;532300;158074;111478;563000
7900;23697;31201050;67003200;15736615;15736604;21077200;285597;180251;1134500;187215;115786;532000;147181;107739;585600
7900;23697;31201050;66603500;15603062;15603052;20813300;285930;180308;1122700;196254;132315;540500;164664;111885;581400
7900;23697;31201050;66309100;15465654;15465644;20638300;286248;180406;1124000;187767;115278;533600;148644;105237;580200
7900;23697;31201050;66057400;15441768;15441762;20621500;286152;180250;1123900;197214;122182;551200;145535;109965;578600
7900;23697;31201050;66145000;15677505;15677498;20923400;285819;180297;1120700;203763;120479;541500;154308;110685;582300
7900;23697;31201050;66589300;15751261;15751253;21442400;285849;180366;1142100;189954;120768;541600;155644;115017;595000
7900;23697;31201050;66648200;15746244;15746235;21120100;285756;180258;1124700;194838;119626;539400;152022;113068;579500
7900;23697;31201050;66294700;15577046;15577037;20897900;285960;180252;1126000;211101;118864;538800;174092;115538;582100
7900;23697;31201050;66263600;15665874;15665866;21047900;285720;180053;1123300;182247;116026;529500;146782;110316;575800
7900;23697;31201050;66429600;15606409;15606400;21176000;285921;180228;1127700;203859;117564;536500;150370;110022;582300
8000;23997;31996000;68047800;16066322;16066314;21591400;289992;182836;1140100;206613;121100;544800;166291;109669;598000
8000;23997;31996000;68435100;16123595;16123585;21706000;289935;182725;1142900;190764;117145;544100;166971;112068;590500
8000;23997;31996000;68014200;16258820;16258808;21854600;289674;182740;1140700;199896;124353;559600;163928;113421;592300
8000;23997;31996000;68099700;15986333;15986319;21538400;289827;182866;1144000;188061;120142;539800;155107;110602;590900
8000;23997;31996000;68065700;16102117;16102109;21644200;289731;182733;1141900;194391;126566;564700;167131;110438;604400
