n;sel_swap;sel_comp;sel_time;ins_swap;ins_comp;ins_time;heap_swap;heap_comp;heap_time;quick_swap;quick_comp;quick_time;mq_swap;mq_comp;mq_time
5500;16497;15122250;32145400;7576661;7576653;7881800;190683;120052;756800;138945;84897;359600;100296;73247;386100
5500;16497;15122250;32234000;7673753;7673743;7983200;190629;119910;753400;148278;80993;356400;124615;75209;400400
5500;16497;15122250;32158300;7593606;7593602;7900400;190662;119978;752400;128496;81107;355600;115636;76366;396100
5500;16497;15122250;32128900;7571174;7571160;7876500;190962;120118;771400;125214;79502;357000;103409;72469;390900
5500;16497;15122250;32211000;7590505;7590496;7897800;190725;120010;754100;128487;78475;353100;115536;78016;393800
5500;16497;15122250;32299200;7556658;7556652;7860900;190806;120062;752100;124140;77172;357300;90663;69938;388600
5500;16497;15122250;32160800;7500884;7500878;7804300;191034;120074;752600;120060;76963;359500;98235;70175;393100
5500;16497;15122250;32223500;7415743;7415737;7715900;190959;120037;755200;125931;76497;354200;98532;69903;396400
5500;16497;15122250;32322400;7524642;7524637;7828100;190686;119975;755500;133278;75596;360000;104695;72411;395800
5500;16497;15122250;32154600;7558944;7558936;7859800;190698;119962;752400;135810;76807;361100;107016;72489;393500
5600;16797;15677200;33409300;7896666;7896659;8213700;194640;122532;770100;121593;77598;370700;96499;72995;394600
5600;16797;15677200;33434100;7870727;7870720;8189500;194613;122524;768600;121254;79152;361900;99803;74555;393400
5600;16797;15677200;33425600;7807887;7807878;8122200;194823;122561;791200;155958;90225;464600;92051;75764;391500
5600;16797;15677200;33405300;7822628;7822625;8184500;194682;122482;770200;139158;83262;374300;108211;74297;396700
5600;16797;15677200;33367100;7810590;7810580;8217000;194772;122493;766900;132717;85411;369100;106534;77748;393300
5600;16797;15677200;33390900;7851086;7851075;8196600;194724;122569;768400;130338;76915;365200;112527;72985;401600
5600;16797;15677200;33325500;7800249;7800241;8120300;194853;122605;768900;128610;78203;364900;98399;74580;395800
5600;16797;15677200;33346500;7860229;7860221;8213800;194751;122525;765900;121452;77244;362900;107082;72478;404700
5600;16797;15677200;33353400;7924749;7924736;8246400;194565;122437;769000;128484;77516;365500;113586;74174;406600
5600;16797;15677200;33418900;7837641;7837634;8151900;194637;122558;769300;144765;78524;370000;110968;75475;397100
5700;17097;16242150;34491900;8065118;8065113;8400900;198672;124991;785100;128733;81474;366500;93046;77546;397000
5700;17097;16242150;34543400;8149135;8149131;8478400;198837;125047;783800;135006;83343;372700;112106;75508;423000
5700;17097;16242150;34578000;8135004;8134996;8494900;198528;124995;783700;155412;85068;379500;105946;74689;406500
5700;17097;16242150;34561000;7933283;7933275;8285400;198915;125013;785900;122964;80084;366800;104999;75405;409200
5700;17097;16242150;34604200;7997306;7997297;8331500;198948;125032;786800;132939;83430;369000;120246;77286;412600
5700;17097;16242150;34567500;8159563;8159552;8485500;198693;124991;780300;142500;84527;372800;111307;75446;414900
5700;17097;16242150;34728100;8131117;8131102;8458900;198399;124911;784900;130401;83860;371300;110557;74405;415600
5700;17097;16242150;34595600;8196327;8196321;8562400;198921;125095;785500;128904;81329;369400;102515;74545;407900
5700;17097;16242150;34561600;8051664;8051655;8390500;198756;125116;784100;134595;80428;367900;110479;76192;404900
5700;17097;16242150;34654000;8109482;8109471;8463000;198882;125048;784200;146763;83164;382000;112574;75463;409200
5800;17397;16817100;35825600;8393561;8393552;8729100;203001;127597;799000;134415;85794;377600;105406;75596;420100
5800;17397;16817100;35873900;8426065;8426061;8762700;202467;127511;807500;144306;82711;385100;107326;76185;411000
5800;17397;16817100;35777900;8378901;8378894;8760700;202863;127594;802900;126204;79887;370100;104080;75955;412800
5800;17397;16817100;35929100;8251326;8251320;8643800;202800;127534;806300;133587;80290;414300;95621;76502;545100
5800;17397;16817100;35606500;8496826;8496814;8838700;202278;127419;800600;146493;86670;385900;107512;76390;414300
5800;17397;16817100;35757400;8408396;8408389;8789000;202566;127589;797500;131415;81895;379200;118123;79366;412000
5800;17397;16817100;35808200;8547667;8547661;8904800;202359;127420;797500;142710;81928;387000;100033;75357;410300
5800;17397;16817100;35790100;8458417;8458409;8846800;202851;127608;796500;138354;85208;383400;109899;76535;433000
5800;17397;16817100;35903400;8444447;8444441;8793500;202545;127479;797400;131421;84069;382800;116471;77794;425400
5800;17397;16817100;35781100;8452565;8452557;8879300;202815;127587;797800;143517;84381;382000;106197;75020;417900
5900;17697;17402050;37073200;8612879;8612875;8973200;206733;130063;813700;128427;83065;386400;101553;78211;469700
5900;17697;17402050;37187900;8693777;8693772;9052800;206379;129855;814000;137424;81833;385100;115681;80264;428300
5900;17697;17402050;37093200;8855983;8855978;9288500;206145;129887;816300;127719;84216;376800;112961;80669;422300
5900;17697;17402050;37097300;8746657;8746649;9099500;206577;129925;814500;132039;83282;389900;102025;78405;418400
5900;17697;17402050;37090000;8583504;8583494;8999900;206916;130060;812000;141504;87847;386700;114913;77997;423900
5900;17697;17402050;37047600;8688046;8688035;9040600;206796;130080;815300;147753;90262;469700;112511;80539;419200
5900;17697;17402050;37217500;8720662;8720652;9068700;206682;129975;813600;148365;87927;388500;110422;78257;423100
5900;17697;17402050;37034800;8719648;8719639;9122500;206322;129917;814500;146328;91898;393800;107837;78537;423800
5900;17697;17402050;37120700;8718802;8718791;9070800;206292;129929;812100;129069;79652;386600;112065;79619;417200
5900;17697;17402050;37150400;8661030;8661025;9085200;206574;129979;817500;135600;84587;386500;113817;79413;421200
6000;17997;17997000;38341100;9111360;9111354;9544300;210540;132446;830300;136188;91471;387000;119951;82645;429500
6000;17997;17997000;38349700;8904490;8904482;9266400;210594;132531;831000;159528;88865;400700;104258;79732;422700
6000;17997;17997000;38323700;9090025;9090017;9546400;210297;132444;831800;144666;85554;395800;116480;80457;438800
6000;17997;17997000;38285500;9084802;9084792;9562600;210288;132362;828800;163326;89739;398900;127407;84521;435800
6000;17997;17997000;38352400;9005409;9005407;9377300;210303;132481;831900;126144;85337;384000;102507;79352;424400
6000;17997;17997000;38353500;8916330;8916321;9286400;210264;132437;828200;142344;98100;396800;108985;79557;424300
6000;17997;17997000;38237400;8995500;8995489;9435000;210414;132391;840700;146193;90256;393000;113583;80629;437200
6000;17997;17997000;38268700;9074898;9074887;9435900;210438;132492;829200;135369;91065;391700;107032;79597;425100
6000;17997;17997000;38182700;8948161;8948155;9314700;210261;132402;828800;154161;85444;401800;102782;78898;432700
6000;17997;17997000;38318200;9014793;9014790;9429800;210627;132517;829300;139896;83771;396200;111735;77579;434200
6100;18297;18601950;39586000;9181164;9181158;9599300;214530;135130;845900;150654;85131;407100;130995;82465;444000
6100;18297;18601950;39520300;9319424;9319420;9700300;214344;134891;850300;152235;91853;402700;108098;79979;436700
6100;18297;18601950;39494200;9114452;9114444;9496400;214422;135011;853300;137007;82697;405500;110470;79033;441100
6100;18297;18601950;39598200;9389135;9389130;9836800;214233;134934;846900;137442;83467;404900;109559;81329;430500
6100;18297;18601950;39682400;9385377;9385365;9802200;214335;134869;847800;141171;86762;401200;115889;79635;446200
6100;18297;18601950;39588000;9511104;9511095;9892000;214368;134871;844300;156315;95893;395100;125051;85196;437500
6100;18297;18601950;39639600;9357756;9357753;9732400;214320;134915;842600;141621;86978;397100;125249;79866;444500
6100;18297;18601950;39576200;9368242;9368234;9797300;214200;134919;849000;141318;85067;403200;126082;84610;436800
6100;18297;18601950;39567000;9287296;9287292;9712700;214362;134894;845400;154692;90144;399200;121647;84248;434500
6100;18297;18601950;39563300;9397015;9397006;9806500;214299;135090;843600;144117;86736;519000;108561;79794;440800
6200;18597;19216900;40765300;9638409;9638402;10031300;218277;137449;860900;152997;88581;410700;112681;81717;449400
6200;18597;19216900;41080300;9638881;9638871;10082700;218421;137549;860300;145155;94655;402500;127099;83937;451000
6200;18597;19216900;40923300;9679337;9679326;10075300;218337;137535;860300;140241;92315;406200;124088;86460;445700
6200;18597;19216900;40843800;9720557;9720550;10210200;218061;137411;857500;166872;94645;416600;113603;83348;447200
6200;18597;19216900;41039700;9546302;9546291;9983500;218274;137435;862400;150291;85464;407400;123695;83181;455300
6200;18597;19216900;40919700;9617801;9617796;10152700;218277;137461;866300;148956;88978;411100;134611;84617;452800
6200;18597;19216900;40890100;9604933;9604927;9992800;218361;137448;859800;143307;88964;484400;111952;81505;452300
6200;18597;19216900;40880700;9637137;9637122;10022000;218481;137455;859500;128541;85089;407200;134728;85346;446200
6200;18597;19216900;41133400;9624629;9624616;10009500;218433;137507;863100;155280;87182;416100;114695;81432;446300
6200;18597;19216900;40861300;9660790;9660779;10087500;218322;137531;868600;151140;96074;413400;111918;83521;445600
6300;18897;19841850;42162400;9889227;9889218;10339800;222213;140009;874300;151611;94407;417800;129007;88622;456300
6300;18897;19841850;42227700;9850862;9850858;10291300;222456;139996;877500;138159;87687;417400;112968;84948;453400
6300;18897;19841850;42228800;9914453;9914444;10357200;222411;140055;874100;148776;95952;414100;117204;87538;446400
6300;18897;19841850;42113000;9985123;9985116;10556300;222363;140022;873600;138522;87404;409800;121065;83385;459100
6300;18897;19841850;42247200;9898228;9898219;10332300;222042;139933;875900;175887;100155;430200;130083;88380;450500
6300;18897;19841850;42271200;9905139;9905128;10370900;222177;139888;874100;154359;90237;423700;121781;84025;457600
6300;18897;19841850;42188900;9900945;9900939;10296700;222369;139967;919300;130830;90821;407800;111040;89176;451600
6300;18897;19841850;42156600;9828905;9828901;10220600;222489;139996;875400;150132;89008;427500;115596;83907;451400
6300;18897;19841850;42201700;10050431;10050423;10451100;221979;139802;873000;179310;99260;429100;139167;88581;465100
6300;18897;19841850;42212700;9928950;9928941;10325900;222450;140022;875700;146412;90206;415100;118481;83913;454300
6400;19197;20476800;43590200;10100776;10100763;10504100;226104;142447;894700;152604;91380;425700;121463;83913;466500
6400;19197;20476800;43544300;10228788;10228772;10634900;226188;142487;893600;152529;93975;424000;125173;88074;465400
6400;19197;20476800;43851000;10247674;10247659;10657000;226428;142533;889200;160488;101778;433500;113935;85284;459300
6400;19197;20476800;43616000;10130008;10129997;10538200;226188;142421;893400;145674;102214;420500;122076;87191;457500
6400;19197;20476800;43610100;10151873;10151864;10563100;226527;142507;890300;161883;94334;428000;118043;85169;468300
6400;19197;20476800;43597100;10142042;10142037;10557600;226452;142522;889400;149283;95143;426300;114516;87139;462900
6400;19197;20476800;43635500;10343259;10343249;10767000;226215;142503;956500;161769;98470;426500;113440;85642;455200
6400;19197;20476800;43602400;10322413;10322402;10789700;226359;142545;891100;153672;90012;421100;129705;86517;467400
6400;19197;20476800;43525500;10417032;10417025;10869100;226134;142489;889300;154812;91496;427300;118111;86661;459800
6400;19197;20476800;43532700;10319894;10319890;10791900;226566;142645;890700;158697;92984;433400;119565;84650;467300
6500;19497;21121750;45027400;10541841;10541834;11039800;230511;145040;908400;158478;101229;429200;131201;90453;472900
6500;19497;21121750;44900800;10519669;10519661;10980100;230097;144905;905900;181674;97654;432100;150264;90843;475100
6500;19497;21121750;44891600;10543810;10543798;11010400;230322;145050;905000;176367;99135;440600;138614;89794;474500
6500;19497;21121750;44923300;10426984;10426978;10876600;230130;144915;916700;151848;92461;432000;126491;85435;477800
6500;19497;21121750;45598200;10554271;10554258;11074000;230217;145004;908600;148245;93370;430700;113826;85541;470100
6500;19497;21121750;44986200;10529296;10529291;10967900;230184;145026;904600;157734;95453;429500;119003;87056;469500
6500;19497;21121750;44883100;10669256;10669250;11191400;230178;144961;1100700;172392;96609;432800;121830;89520;474300
6500;19497;21121750;44847900;10520496;10520490;10990600;230172;144963;904700;170325;94713;433300;130499;86594;472500
6500;19497;21121750;44962500;10601926;10601915;11077000;229920;144867;906200;154314;95325;438900;135228;90486;471800
6500;19497;21121750;44926600;10507570;10507560;10973600;230238;145028;902600;149826;89923;423000;114611;88000;464400
6600;19797;21776700;46282900;10935228;10935219;11420700;233964;147364;919800;163467;102004;435700;121541;88938;475100
6600;19797;21776700;46576300;11043674;11043671;11490700;233952;147434;923200;158634;98875;433000;116966;94369;479200
6600;19797;21776700;46264700;10907186;10907176;11350100;234270;147589;919600;167406;90414;871300;138002;90435;481200
6600;19797;21776700;46389400;10805889;10805882;11304900;233877;147341;924400;164034;108772;436500;121001;89777;474400
6600;19797;21776700;46294700;10821377;10821373;11325000;234183;147451;921100;169701;98983;445100;113469;89534;466500
6600;19797;21776700;46497700;10954885;10954873;11392100;233925;147411;936200;154737;94603;437200;132519;87208;486500
6600;19797;21776700;46386600;10938348;10938341;11380400;234042;147438;918000;153462;98343;442400;131786;88432;482000
6600;19797;21776700;46329300;10730927;10730917;11167300;234231;147452;958200;159627;94239;443600;122775;90545;480200
6600;19797;21776700;46359000;11007413;11007403;11497200;234255;147558;920800;144816;93584;437100;115444;87660;482600
6600;19797;21776700;46442400;11041000;11040992;11565200;234000;147414;924900;147465;94294;429400;126523;89752;477800
6700;20097;22441650;48023700;11083832;11083824;11522900;238224;149988;934800;196752;103373;452200;139248;91345;491700
6700;20097;22441650;47705400;11310627;11310616;11800700;238161;150048;940900;149622;100249;438000;132533;92838;488200
6700;20097;22441650;47825800;11162517;11162511;11671400;237801;149948;934800;166992;94886;445200;141152;92869;488600
6700;20097;22441650;47692900;11239497;11239489;11684200;238041;149878;936300;183840;104386;457600;144674;92425;493600
6700;20097;22441650;47784700;11241959;11241949;11688800;237891;149896;1129300;145575;96628;626900;123475;89460;505700
6700;20097;22441650;47703100;11214779;11214765;11718500;238071;149990;935100;157383;92393;446900;130535;88840;491800
6700;20097;22441650;47696600;11325884;11325878;11843800;238032;149924;943100;169761;96128;459100;122759;89133;489800
6700;20097;22441650;47998400;11302475;11302467;11751400;238083;150013;941700;150753;92830;452400;117481;92039;486000
6700;20097;22441650;47810300;11117387;11117381;11621100;238059;150004;934700;152568;93533;449200;127031;88263;490400
6700;20097;22441650;47632700;11223485;11223474;11700900;238089;149924;939000;157038;94776;446000;126793;88229;489100
6800;20397;23116600;49166300;11547858;11547852;12004400;241950;152535;951900;154878;105366;441400;120546;94662;489100
6800;20397;23116600;49177500;11566872;11566861;12087900;241962;152447;951400;169284;100029;448500;142970;95808;500400
6800;20397;23116600;49355300;11467790;11467777;11943300;241932;152439;953700;169710;101507;449900;131179;92181;496600
6800;20397;23116600;49104100;11496338;11496334;12063800;242328;152594;956000;161409;97732;451900;116353;93406;484600
6800;20397;23116600;49229200;11543706;11543692;12035800;241956;152478;952000;165882;96380;456900;128441;91688;493500
6800;20397;23116600;49141700;11495050;11495043;11949700;242286;152632;952600;150018;95839;451900;125514;93383;489000
6800;20397;23116600;49082800;11574047;11574042;12081700;242529;152679;954600;162012;101680;455300;124975;92952;489600
6800;20397;23116600;49114900;11545371;11545365;12080900;242109;152507;1018400;162804;100623;451700;132179;91610;497100
6800;20397;23116600;49353100;11580511;11580500;12044700;241995;152512;995300;168888;97958;456600;123613;92188;489700
6800;20397;23116600;49143500;11617103;11617088;12141200;242427;152637;953800;191040;107072;464500;150291;96102;514200
6900;20697;23801550;50625900;12028585;12028580;12492700;246189;155031;966700;172728;99622;465000;123270;94745;505100
6900;20697;23801550;50739900;11918176;11918166;12473700;246396;155168;967700;148155;101506;453800;134998;93492;502900
6900;20697;23801550;50587000;11985268;11985259;12459700;245916;155007;968300;140181;101213;442800;129910;93483;502500
6900;20697;23801550;50595500;11790704;11790695;12314500;246168;155105;968400;171513;96799;467400;135773;94701;497800
6900;20697;23801550;50701500;11931560;11931554;12410600;245940;155036;966100;176349;101256;458100;135764;92384;505000
6900;20697;23801550;50576400;11893648;11893639;12415000;246162;155069;968300;179112;99855;458300;148911;95685;510000
6900;20697;23801550;50708600;11792832;11792826;12305300;246018;154981;966800;151377;102465;450300;133475;96384;505800
6900;20697;23801550;50529700;11759547;11759538;12270600;246003;154948;963700;157599;103158;458200;126303;93631;498700
6900;20697;23801550;50540400;11954175;11954170;12445800;245859;154970;969400;156936;97390;457500;133767;95491;496800
6900;20697;23801550;50604800;11836196;11836191;12358500;246378;155184;971600;162795;103898;461300;136904;93674;505200
7000;20997;24496500;52070100;12103324;12103319;12575900;249846;157524;984300;182733;109194;469800;135755;95958;505300
7000;20997;24496500;52061100;12186734;12186724;12983800;250146;157640;996700;180426;105719;469900;132424;92346;521400
7000;20997;24496500;52095800;12253788;12253781;12796600;250254;157628;984400;162861;99732;465500;131902;94776;509800
7000;20997;24496500;52221600;12203810;12203805;12758400;249738;157456;986800;175218;105201;474700;122284;92987;505000
7000;20997;24496500;52133800;12186487;12186478;12747800;250029;157571;983900;170562;103351;464400;129708;94862;507300
7000;20997;24496500;52412800;12254957;12254947;12744800;250149;157617;982700;195207;105042;472100;145261;94138;510600
7000;20997;24496500;51999900;12109223;12109216;12743800;249897;157434;987300;176169;105315;469400;133890;99125;502600
7000;20997;24496500;52079600;12256784;12256775;12743500;250080;157638;1005900;170400;105861;461300;136304;96500;508900
7000;20997;24496500;51947800;12393173;12393163;12992700;249969;157592;984700;159762;97297;462600;138773;96057;510700
7000;20997;24496500;52408100;12241087;12241079;12795900;250137;157570;982600;192324;103282;473200;163741;99970;514500
7100;21297;25201450;53596800;12656878;12656867;13160200;254148;160196;999700;164985;106370;460400;138935;95001;524100
7100;21297;25201450;53500400;12630211;12630201;15182100;254109;160098;1001500;212382;111200;485200;120444;96834;508900
7100;21297;25201450;53527300;12556283;12556274;13095100;254043;160107;999800;158778;105944;465700;129303;95907;514900
7100;21297;25201450;53639300;12474730;12474722;12964800;254202;160091;1006700;149190;111185;464400;131014;98271;513700
7100;21297;25201450;53640100;12659906;12659890;13174700;254424;160166;1001900;174702;101954;472100;143922;96288;521600
7100;21297;25201450;53627700;12613536;12613528;13302800;254058;160078;999600;165387;103371;470800;141417;98552;517000
7100;21297;25201450;53747800;12541943;12541933;13034500;254043;160146;1094000;158811;102029;465300;137842;95942;523500
7100;21297;25201450;53638800;12700882;12700871;13204700;254154;160099;999000;165747;101394;465500;137084;93632;522600
7100;21297;25201450;53581100;12706350;12706340;13307800;253686;159968;997500;159438;104786;463800;134130;98033;514200
7100;21297;25201450;53584800;12491106;12491100;13027500;254004;160137;1013100;185844;107219;472600;147906;101296;510600
7200;21597;25916400;55174800;12944933;12944925;13464100;257895;162595;1012200;172140;110479;480800;130136;96271;564400
7200;21597;25916400;55071600;12860503;12860496;13403900;258165;162675;1014000;186714;106026;483600;146700;98849;531000
7200;21597;25916400;54910800;12918575;12918565;13531700;258015;162554;1014300;171273;100380;477600;135368;96657;526700
7200;21597;25916400;55083300;12897582;12897574;13511700;258048;162603;1014800;174372;111636;489100;125209;98667;515900
7200;21597;25916400;55098800;13053158;13053152;13578800;257814;162606;1010800;180444;107072;595200;141622;100103;678800
7200;21597;25916400;55394800;13010194;13010185;13551600;257802;162493;1016300;199935;113758;483100;140050;98975;533900
7200;21597;25916400;55049700;13196915;13196911;14584400;257775;162462;1014600;175227;107453;485300;143428;102964;522000
7200;21597;25916400;55366800;12877146;12877138;13428400;257886;162600;1015500;183771;105725;490400;135654;97549;532900
7200;21597;25916400;55075600;12984361;12984354;13589900;258057;162649;1012700;165333;106191;481500;145566;102522;534800
7200;21597;25916400;55144500;13038159;13038151;13620800;257739;162507;1013200;187596;118452;483900;141262;97089;532700
7300;21897;26641350;56595500;13473013;13473006;14005600;261747;165089;1031700;178371;115941;493600;126919;98523;526400
7300;21897;26641350;56667500;13400863;13400854;13939500;261849;165011;1036100;157824;104429;479900;137830;96468;535400
7300;21897;26641350;56571300;13389742;13389736;13993900;262164;165203;1034900;171312;106155;478400;148167;99241;535100
7300;21897;26641350;56561400;13409761;13409755;13996900;261405;164941;1028300;186114;107587;490300;148876;104005;528100
7300;21897;26641350;56594100;13348508;13348499;13905800;262182;165200;1031100;169278;110193;489800;132058;99962;526600
7300;21897;26641350;57046100;13495910;13495903;14070200;262110;165169;1030200;181419;109119;489600;145247;97356;543500
7300;21897;26641350;56557600;13398605;13398593;13971100;261963;165122;1030800;171888;111289;483100;145890;98658;537000
7300;21897;26641350;56620500;13230046;13230040;13870000;262062;165144;1242700;176058;106303;535400;137408;99818;541900
7300;21897;26641350;58777400;13313929;13313920;19510200;261903;165051;1444100;200700;115731;542100;130780;97329;734800
7300;21897;26641350;57518000;13332579;13332571;13867500;262035;165197;1027100;164427;106638;484300;144646;98855;543900
7400;22197;27376300;57948700;13563287;13563278;14097300;266259;167822;1053000;178569;113581;500400;146690;102982;541100
7400;22197;27376300;58491100;13524173;13524167;14076500;266115;167672;1043600;164592;106291;495200;128321;100470;537500
7400;22197;27376300;58625100;14012765;14012757;14609500;265935;167796;1044500;183762;110082;499800;145778;100666;544800
7400;22197;27376300;58924900;13758496;13758493;14425600;265890;167613;1043100;175359;113502;495700;154480;99565;554500
7400;22197;27376300;58226000;13761847;13761839;14312700;265911;167707;1042900;158523;111345;495000;138078;102942;542200
7400;22197;27376300;58369900;13601653;13601639;14154400;266157;167668;1043300;184083;106632;503200;144908;100819;541200
7400;22197;27376300;58124400;13555195;13555187;14081900;265785;167650;1064000;166380;108409;487100;147452;102407;545500
7400;22197;27376300;58151800;13544204;13544194;14137700;265764;167616;1042600;174216;103274;493300;148246;101496;541100
7400;22197;27376300;58038000;13776209;13776197;14413300;265845;167553;1047000;167388;119246;487200;148036;102164;542900
7400;22197;27376300;58133200;13656173;13656169;14202400;265737;167524;1042100;182511;106730;489400;141054;101314;543100
7500;22497;28121250;59565100;13969336;13969332;14532900;270048;170286;1060400;184596;111734;499900;139977;103333;540100
7500;22497;28121250;59676700;13897223;13897213;14464200;270267;170186;1060900;162354;109539;501600;147343;104096;553700
7500;22497;28121250;59704300;13996727;13996718;14547100;269865;170103;1062200;177456;113097;510900;144736;103154;543600
7500;22497;28121250;59658100;14059857;14059850;14697700;270153;170310;1060800;192225;107591;509400;146254;102941;547900
7500;22497;28121250;59768900;14059923;14059916;14616700;269655;170035;1060300;172095;108713;499200;139618;105581;552300
7500;22497;28121250;59894300;14002282;14002277;14563700;270138;170267;1061300;186864;106239;505000;135916;101411;544600
7500;22497;28121250;59515200;14104782;14104772;14665800;269664;170117;1064000;164097;112383;495300;138465;102635;546300
7500;22497;28121250;59720600;14129825;14129818;14868000;270057;170227;1059300;217668;134993;513700;127880;103974;543100
7500;22497;28121250;60225500;14102967;14102957;14662900;269931;170128;1066500;200286;112543;500700;139381;101838;550400
7500;22497;28121250;59833000;13879492;13879487;14452800;270342;170279;1063000;186210;106967;504300;137998;103166;548100
7600;22797;28876200;61201700;14389149;14389135;14975800;273639;172576;1076200;174096;106666;512400;150926;103095;567300
7600;22797;28876200;61426800;14452286;14452277;15023900;273816;172596;1076100;197292;115974;536800;151372;103645;558900
7600;22797;28876200;61281200;14605917;14605908;15174200;273981;172744;1089700;163470;120904;501200;153808;104880;565000
7600;22797;28876200;61098800;14476085;14476075;15073600;273615;172600;1072800;170988;116464;505500;153646;105317;555400
7600;22797;28876200;61283000;14604981;14604978;15192200;273813;172654;1080700;182385;114661;504700;144103;107874;552200
7600;22797;28876200;61277700;14358692;14358684;14947600;273810;172628;1077400;175194;114863;503200;143751;107848;550000
7600;22797;28876200;61359700;14596511;14596500;15186700;273561;172631;1077300;201747;121837;513400;156738;107921;557000
7600;22797;28876200;61175700;14616705;14616699;15227400;273627;172455;1072700;199134;117761;520500;151657;107248;561200
7600;22797;28876200;61253100;14466175;14466168;15069800;273951;172685;1078200;178764;112987;509400;154009;105788;565600
7600;22797;28876200;61448300;14625467;14625459;15228000;273849;172602;1079500;196593;112212;510800;163391;103935;569200
7700;23097;29641150;62850900;14818847;14818842;15395000;277905;175225;1093400;188433;113089;518900;149399;103738;564200
7700;23097;29641150;63747100;14752410;14752401;15374200;277872;175197;1096100;196854;114577;520500;147092;102765;571400
7700;23097;29641150;62860100;14903831;14903818;15502500;277755;175161;1092500;168609;119613;508200;148262;104156;565500
7700;23097;29641150;62873900;14566526;14566519;15144500;278082;175252;1158000;203517;115815;515500;153997;104799;566400
7700;23097;29641150;63122000;14902733;14902723;15491100;277821;175131;1094400;183348;118157;508200;157676;106288;559500
7700;23097;29641150;63072000;14577623;14577618;15154800;278265;175329;1095300;192552;115275;512800;158328;110189;561800
7700;23097;29641150;62871500;14730304;14730298;15367800;277962;175229;1091000;203877;112782;524000;139372;103931;562000
7700;23097;29641150;62800200;14721189;14721185;15322700;277887;175262;1093500;184758;109699;520500;152245;105003;572400
7700;23097;29641150;62835700;15098295;15098288;15715200;277767;175140;1095400;228426;126394;538200;147700;107074;563000
7700;23097;29641150;63029100;14766817;14766804;15592700;278025;175180;1100800;167787;108533;515700;152232;104983;569500
7800;23397;30416100;65008700;15103019;15103011;15710500;281895;177748;1110400;202080;116236;526500;162898;105852;582800
7800;23397;30416100;65436600;15252768;15252762;15969800;281850;177713;1106300;201651;116500;524300;149959;106310;592700
7800;23397;30416100;64679100;15128786;15128783;15913600;282234;177857;1111700;200946;114731;532900;146011;108653;573200
7800;23397;30416100;64591400;15217713;15217709;15969400;281925;177750;1122000;207567;122225;530000;152945;108905;572100
7800;23397;30416100;64511400;14871102;14871095;15461400;282258;177812;1112200;201504;117996;527100;141103;105895;573300
7800;23397;30416100;65042100;15148783;15148774;15825700;281511;177627;1109600;214491;124573;530200;171254;112778;589500
7800;23397;30416100;64627700;15002247;15002239;15592100;282237;177798;1108100;179007;121942;516400;148905;106983;566200
7800;23397;30416100;64422200;15178335;15178328;15820100;281937;177768;1117100;214560;127165;529900;151079;107104;571400
7800;23397;30416100;64459800;15313023;15313008;15965400;281907;177726;1112200;177450;115653;519000;139375;108340;562400
7800;23397;30416100;64420000;15370590;15370580;15985800;282078;177844;1109900;178932;125374;522100;148955;108737;567400
7900;23697;31201050;66243400;15696589;15696585;16334500;285921;180279;1123500;198159;117947;543000;145037;107298;578500
7900;23697;31201050;66190400;15508689;15508683;16123900;286035;180388;1122400;194235;119572;530200;155395;113349;591000
7900;23697;31201050;66269900;15774874;15774864;16429700;285762;180302;1127400;179130;117766;530500;151182;107050;583300
7900;23697;31201050;66588200;15586929;15586921;16249900;285999;180284;1121700;210015;120737;544400;159506;109662;579100
7900;23697;31201050;66329400;15494332;15494319;16105200;286050;180419;1125100;199167;118242;533600;184114;111892;608400
7900;23697;31201050;66151100;15698976;15698969;16316200;285978;180324;1123100;190545;121804;526800;149295;105102;585200
7900;23697;31201050;66170200;15657234;15657223;16288000;285858;180302;1123300;186204;124099;533000;159449;110714;589000
7900;23697;31201050;66083700;15544467;15544458;16165400;285741;180252;1121800;211008;121342;548700;156593;119907;583200
7900;23697;31201050;66180800;15622484;15622479;16236900;286278;180330;1127100;188778;119816;521200;154776;114480;572400
7900;23697;31201050;66185700;15677318;15677310;16296700;285702;180209;1121500;201288;117848;527100;165947;110506;583300
8000;23997;31996000;68384300;16026020;16026010;16714100;289482;182721;1144500;187116;115938;529600;172261;113574;592500
8000;23997;31996000;67852800;15915029;15915017;16548600;290079;182929;1140900;179697;122689;538300;158996;108460;599300
8000;23997;31996000;67965500;15966507;15966503;17467200;290235;182854;1143900;239433;127953;557600;154780;107467;601000
8000;23997;31996000;67958400;15847838;15847825;16474100;290130;182953;1140600;193626;119138;539400;146796;107630;591300
8000;23997;31996000;67855500;16136365;16136361;16795200;289749;182735;1135500;199674;122062;548500;155621;112526;587900
8000;23997;31996000;67765200;15968795;15968785;16594500;289965;182857;1145600;191931;123830;538700;153682;112048;585700
8000;23997;31996000;68471900;15756631;15756621;16386900;289881;182793;1138700;179142;118140;537800;173580;114413;595100
8000;23997;31996000;67797200;16150134;16150129;16776300;290076;182935;1138500;219300;123719;544100;153103;110645;584200
8000;23997;31996000;68121700;16167465;16167457;16792400;290157;182982;1146900;189192;124107;535300;155435;107842;592900
8000;23997;31996000;67787300;16177379;16177371;16813600;289869;182839;1140100;197688;126602;537100;144642;112527;580200
