n;sel_swap;sel_comp;sel_time;ins_swap;ins_comp;ins_time;heap_swap;heap_comp;heap_time;quick_swap;quick_comp;quick_timemq_swap;mq_comp;mq_time
5400;5399;14577300;30502800;7239863;7245256;9733300;62192;117439;742200;41977;77381;353400;37731;68254;387500
5400;5399;14577300;30496000;7201047;7206440;9712200;62426;117690;743000;45742;79228;352500;37202;73012;383000
5400;5399;14577300;30438700;7234987;7240375;9704200;62278;117561;741100;42050;73111;359800;42866;71678;388700
5400;5399;14577300;30554300;7302977;7308366;9788200;62320;117606;739000;37082;75589;346400;37850;70290;394900
5400;5399;14577300;30775900;7298160;7303552;9798800;62263;117490;739200;38932;74127;353000;37975;71572;381900
5500;5499;15122250;31657300;7579002;7584489;10241500;63601;120084;754100;42164;76901;355500;43080;71388;399400
5500;5499;15122250;31492800;7515897;7521387;10083600;63644;120075;753200;43733;77014;361500;42385;70804;401800
5500;5499;15122250;31529400;7576658;7582148;10154000;63679;120131;755200;43154;82343;360600;43249;71640;404200
5500;5499;15122250;31398300;7583489;7588982;10230000;63622;120053;757700;40067;79809;354200;39409;72653;397100
5500;5499;15122250;31521300;7511040;7516533;10108600;63645;120099;758000;39396;73952;354800;36401;71762;390200
5500;5499;15122250;31556800;7683897;7689390;10366000;63538;119984;762400;38257;78067;355900;43851;77295;400000
5500;5499;15122250;31502600;7598635;7604121;10208200;63564;119985;754600;41099;74917;363800;37850;75912;387300
5500;5499;15122250;31449000;7548188;7553682;10129400;63561;119950;772300;48204;84797;364800;39207;72025;405400
5500;5499;15122250;32017600;7573198;7578684;10449800;63607;120017;761500;48078;79805;362000;42645;73201;425200
5500;5499;15122250;31612500;7471434;7476927;10148600;63675;120098;758700;51032;82369;362900;40021;70286;396100
5600;5599;15677200;32724300;7710561;7716155;10426800;64956;122526;769100;41896;77551;368600;41769;72089;401000
5600;5599;15677200;32637600;7830653;7836240;10528000;64930;122558;771500;45621;83271;358200;41221;73541;400800
5600;5599;15677200;32766400;7728944;7734539;10505900;64947;122525;773900;38541;81919;354800;39207;78134;400900
5600;5599;15677200;32847400;7818241;7823834;10613500;64828;122440;771000;38981;78387;363300;38674;76509;398700
5600;5599;15677200;32818400;7911321;7916911;10612100;64926;122580;769200;41363;79613;360500;44078;75710;402400
5600;5599;15677200;32635500;7781452;7787045;10445800;64953;122501;768800;48963;80496;367900;42544;75104;403900
5600;5599;15677200;32549000;7806226;7811814;10512500;64875;122390;771400;41277;76730;357500;45120;74609;409400
5600;5599;15677200;32723800;7799368;7804962;10594900;64951;122581;773700;39625;75988;366600;41598;74675;399200
5600;5599;15677200;32781400;7893024;7898615;10682900;64863;122533;773500;46546;80936;368700;40418;74091;398800
5600;5599;15677200;32671900;7698241;7703833;10485500;64948;122551;774700;43034;77178;368100;43245;76157;401400
5700;5699;16242150;33839300;8165556;8171247;11214600;66143;124975;810200;47178;80692;383100;42288;74309;415100
5700;5699;16242150;34314600;8018122;8023810;10876300;66319;125102;789800;44019;81355;379300;41816;72758;417500
5700;5699;16242150;33988300;8097228;8102920;10915000;66257;125080;793700;49395;83031;385900;42688;75991;415200
5700;5699;16242150;33816100;8189793;8195481;11005100;66196;124923;788500;43637;82912;371800;46319;75895;423500
5700;5699;16242150;33831000;8076667;8082360;10944300;66230;125057;790700;44737;80119;371700;43563;77320;427800
5700;5699;16242150;34154900;8361364;8367047;11467400;66185;124971;786900;45998;83068;377800;45015;75562;412000
5700;5699;16242150;33969700;8140581;8146276;11164300;66254;124979;789500;40376;89076;361700;41807;80675;402100
5700;5699;16242150;33870800;8179756;8185445;11025400;66083;124860;786800;45619;86578;366600;42506;77270;404500
5700;5699;16242150;33778800;8149375;8155067;11035500;66218;124940;783100;48894;81488;372300;41438;73300;410800
5700;5699;16242150;33957700;8178559;8184254;11061800;66210;124913;811600;43269;76624;373600;41793;75748;413700
5800;5799;16817100;35207800;8370146;8375935;11421000;67483;127453;829500;46034;82449;379100;47912;79582;424100
5800;5799;16817100;35056400;8510509;8516296;11424200;67486;127461;796200;41543;83650;381400;45822;76031;420400
5800;5799;16817100;34987700;8389847;8395639;11346400;67590;127533;817200;44067;76129;386400;43399;77869;448800
5800;5799;16817100;35148900;8371074;8376864;11357900;67503;127429;806700;46028;79990;376500;43855;75194;422600
5800;5799;16817100;35197800;8473272;8479061;11420400;67387;127322;799400;46455;83113;385000;41305;81099;407700
5800;5799;16817100;34968700;8517803;8523596;11440300;67524;127501;801200;52171;95581;382600;41494;81556;418100
5800;5799;16817100;35269300;8456640;8462433;11459700;67609;127542;844500;44115;81806;382700;43980;79249;436700
5800;5799;16817100;35217300;8424284;8430072;11426900;67539;127518;804700;43158;85378;374900;42879;84584;418100
5800;5799;16817100;35187700;8383574;8389366;11283900;67553;127497;806100;43560;79429;376900;44925;77749;428300
5800;5799;16817100;35086700;8467171;8472963;11637300;67484;127502;810100;46878;84054;369500;47532;79515;424100
5900;5899;17402050;36310200;8639704;8645596;11691600;68863;130023;825500;50943;91271;388000;43737;76093;430500
5900;5899;17402050;36551800;8604527;8610420;11698400;68908;130066;818100;49890;83435;394400;44002;76831;431000
5900;5899;17402050;36433000;8693413;8699294;11658600;68748;129879;818600;48315;84353;388200;46115;81015;429000
5900;5899;17402050;36247600;8626653;8632539;11587500;68838;129989;817600;52038;90959;397800;45093;76830;425000
5900;5899;17402050;36352900;8730335;8736225;11824600;68790;129904;812200;43551;88009;385300;41389;79504;422200
5900;5899;17402050;36475300;8761652;8767535;11791900;68733;129874;818000;44994;87147;385900;47064;80699;439400
5900;5899;17402050;36574400;8602902;8608792;11809800;68893;129979;817800;46866;90931;385000;46417;79784;435600
5900;5899;17402050;36243800;8634465;8640354;11599300;68770;129893;817100;45208;83038;382300;42515;75991;430000
5900;5899;17402050;36380600;8641176;8647070;11711800;68875;129980;816800;45133;84640;380300;45685;78216;430900
5900;5899;17402050;36367400;8635066;8640953;11673300;68811;129960;842800;45280;92237;384300;47436;81745;431500
6000;5999;17997000;37569200;9106154;9112143;12230700;70151;132489;829000;42175;90367;400500;45291;79219;432200
6000;5999;17997000;37500100;8963597;8969587;12055800;70048;132293;841500;53216;103798;405400;45595;80733;431300
6000;5999;17997000;37639400;9063098;9069089;12311700;70187;132449;834900;46472;92679;389000;43596;82838;432300
6000;5999;17997000;37666900;9125432;9131421;12284100;70107;132435;833800;50833;90885;397800;42292;81182;426700
6000;5999;17997000;37552000;8995360;9001353;12090800;70173;132493;831000;54473;87897;401300;43394;78056;437500
6000;5999;17997000;37431900;8997013;9003002;12083100;70064;132354;831100;50555;91893;394800;43062;80839;431100
6000;5999;17997000;37638900;8977619;8983604;12127800;70176;132428;865600;47567;83562;421900;44224;77268;446000
6000;5999;17997000;38069900;8955653;8961642;12130100;70220;132608;834900;47981;92877;383400;43699;77624;438000
6000;5999;17997000;37456300;9018258;9024255;12073700;70137;132461;832900;45725;86547;391600;42873;81312;429000
6000;5999;17997000;37416100;8932056;8938045;11958300;70271;132614;832100;50044;86065;391100;48385;80759;436900
6100;6099;18601950;38778900;9199990;9206083;12386300;71493;134947;848800;47096;98057;395200;45539;80398;448800
6100;6099;18601950;38750200;9225178;9231268;12452000;71559;135085;851300;44947;89184;398700;42334;83064;436500
6100;6099;18601950;38716200;9336637;9342728;12516100;71454;134940;845400;46367;84959;402800;46831;80234;445000
6100;6099;18601950;38653500;9284731;9290826;12491900;71478;134948;846100;47914;84389;396700;43359;81225;441400
6100;6099;18601950;38759200;9329475;9335568;12584300;71500;134911;844500;44005;87655;392400;46534;84266;436500
6100;6099;18601950;38803800;9431014;9437104;12728100;71465;134966;847200;48133;92657;392100;46687;80828;441500
6100;6099;18601950;38695200;9242422;9248507;12497200;71629;135181;870600;54510;88325;413000;50694;84631;453500
6100;6099;18601950;38679700;9362657;9368743;12540200;71508;135069;849400;57488;95207;415000;49138;80573;445400
6100;6099;18601950;38745300;9330519;9336605;12589500;71460;134966;843500;51179;88311;399800;44610;82000;438400
6100;6099;18601950;38815800;9285332;9291427;13161400;71425;134905;896600;46584;89259;407400;43581;80042;464200
6200;6199;19216900;40259300;9742571;9748762;13197400;72720;137496;864800;49637;89797;407900;43319;81397;448800
6200;6199;19216900;40272300;9574321;9580511;12947000;72766;137523;866400;47027;88617;413400;45258;82403;448600
6200;6199;19216900;40809000;9645141;9651327;13078200;72850;137626;866900;58225;97091;408300;47207;83553;456800
6200;6199;19216900;40270100;9590713;9596901;13066300;72792;137478;865800;56863;91830;419300;47790;83064;452600
6200;6199;19216900;40710000;9451326;9457519;12838000;72717;137360;872700;53008;95297;409800;51284;85451;448400
6200;6199;19216900;40283200;9580163;9586352;13466400;72782;137437;873100;44564;84233;414800;48356;83879;456600
6200;6199;19216900;41053500;9676331;9682525;13392600;72734;137461;868000;46511;88389;424900;51521;85514;456100
6200;6199;19216900;40158400;9557253;9563445;12966700;72792;137542;865600;50515;90744;411300;55677;92610;457700
6200;6199;19216900;40391600;9470187;9476379;12710200;72856;137582;862500;47776;89407;406000;48040;81823;456200
6200;6199;19216900;40049300;9540094;9546286;12833800;72775;137438;859700;53848;95581;414400;45742;80153;451700
6300;6299;19841850;41579700;9967750;9974039;13379000;74165;140057;876600;48027;84844;413000;49903;85125;459000
6300;6299;19841850;41404300;9998226;10004518;13393500;74071;139937;878300;51757;90087;412900;49993;88824;455400
6300;6299;19841850;41303000;9955501;9961790;13399700;74132;139963;884300;47923;86426;425500;48896;82989;466900
6300;6299;19841850;41432600;9963231;9969517;13410800;74130;140145;878700;51757;96457;411400;45128;84740;455100
6300;6299;19841850;41345600;9935341;9941636;13302400;74032;139881;874900;48607;95489;412900;43625;83833;448900
6300;6299;19841850;41277500;9813951;9820244;13306900;74110;140088;885800;52763;93870;446900;49749;84842;462200
6300;6299;19841850;41400300;9981035;9987326;13452700;74134;139947;905000;46497;89079;410300;45966;86264;455000
6300;6299;19841850;41516000;10068792;10075081;13507000;74057;139933;883000;47728;105561;408000;47584;86357;453700
6300;6299;19841850;41216000;9830354;9836646;13168900;74133;139928;876500;52437;95781;416000;49174;85217;461300
6300;6299;19841850;41392400;9859060;9865347;13267600;74101;140009;880400;50967;88838;419500;47263;81451;467700
6400;6399;20476800;43134700;10251326;10257715;13762700;75431;142446;893600;55871;99142;425000;46695;86463;467000
6400;6399;20476800;42634400;10282948;10289340;13793300;75369;142368;890500;48089;94969;416100;49005;89175;461000
6400;6399;20476800;42561900;10078644;10085034;13535900;75369;142402;892800;54513;91677;432600;49208;87435;466600
6400;6399;20476800;42694400;10190778;10197167;13714800;75429;142463;894900;51855;93312;426600;47456;86186;462700
6400;6399;20476800;42789700;10297706;10304095;14121900;75383;142426;899400;51469;93609;444500;48856;88478;484400
6400;6399;20476800;42588100;10303050;10309441;13794000;75413;142502;893900;51793;91377;425200;48938;85846;464900
6400;6399;20476800;42979700;10197618;10204008;13902700;75341;142412;891800;49014;87738;417800;53250;89285;473800
6400;6399;20476800;42755200;10282610;10289001;13767100;75339;142440;899300;52056;92325;421000;48596;86752;470000
6400;6399;20476800;42626400;10268473;10274860;13755900;75432;142528;893900;56592;96816;432100;48833;88904;469500
6400;6399;20476800;42748900;10236215;10242605;13808900;75432;142479;891200;56188;94802;420900;47959;83478;490600
6500;6499;21121750;44136600;10576139;10582632;14183400;76736;145113;910700;46656;93485;419500;48176;90367;463000
6500;6499;21121750;43864700;10506697;10513189;14082600;76708;144943;905100;57044;95506;434200;49446;88527;475800
6500;6499;21121750;43893800;10523708;10530199;14128300;76821;145045;906900;54034;91680;421200;48915;85887;478200
6500;6499;21121750;44100500;10564903;10571395;14329400;76738;145024;911200;54999;101073;436700;49773;90575;488800
6500;6499;21121750;44021300;10612430;10618921;14206800;76613;144900;909800;54133;94840;424700;51747;88794;483600
6500;6499;21121750;43876700;10519747;10526239;14608000;76682;144945;919000;55448;97844;439700;49898;89394;478500
6500;6499;21121750;44099500;10512949;10519437;14500100;76958;145208;908600;54209;95394;430800;50750;86384;476200
6500;6499;21121750;44006500;10384265;10390755;13926400;76794;145070;908300;50303;92660;423700;51243;88041;483100
6500;6499;21121750;44021200;10779296;10785786;14420100;76619;144821;906000;49330;90689;423500;52799;89363;481200
6500;6499;21121750;44007800;10465512;10472008;14088200;76693;144982;907800;56429;102206;437100;52144;89560;474800
6600;6599;21776700;45411700;10858344;10864933;14552100;78149;147563;927900;50912;92343;436300;50600;86101;493900
6600;6599;21776700;45337200;10949922;10956513;14694700;78023;147471;923500;53262;92925;440500;52978;89686;483300
6600;6599;21776700;45753400;11076928;11083519;15085500;78021;147513;929400;47889;89285;434000;54555;90610;490500
6600;6599;21776700;45418900;10855156;10861745;14525700;77997;147449;925800;51500;91638;435100;50962;90048;496700
6600;6599;21776700;45240900;10812165;10818755;14475300;78052;147477;921300;53849;100762;433500;47871;92252;473400
6600;6599;21776700;45421600;10818034;10824622;14579100;78071;147442;924500;55514;95990;445800;47231;88555;481000
6600;6599;21776700;45522400;11008847;11015437;14805400;77944;147349;923000;47519;90841;439700;49271;87648;488600
6600;6599;21776700;45275800;11064519;11071112;14811900;78028;147512;927000;52391;95578;439300;48864;87929;487400
6600;6599;21776700;45429500;10928355;10934945;14755800;78002;147498;924000;56156;103792;443800;50457;88413;488500
6600;6599;21776700;45431400;10942040;10948628;14671100;77993;147392;926000;46103;90705;429900;46984;90004;479100
6700;6699;22441650;46964300;11082015;11088700;15017200;79374;150066;938200;56413;97792;450000;51526;89381;491700
6700;6699;22441650;46855900;11123713;11130406;14925500;79354;149922;942800;51791;99755;449300;49371;90850;491800
6700;6699;22441650;46810900;11318304;11324995;15160700;79305;149962;937100;48806;92678;438900;46772;88478;487200
6700;6699;22441650;46631100;11222478;11229171;15037900;79357;149956;942100;52210;95894;446200;48873;89581;490200
6700;6699;22441650;46917000;11462356;11469051;15472500;79291;149920;937700;55856;101158;448100;50244;89456;490500
6700;6699;22441650;46753200;11124341;11131029;15022200;79374;150026;941400;52781;101286;437800;45727;94337;478900
6700;6699;22441650;46666600;11269816;11276505;15125100;79415;150044;949600;48895;97118;438800;50768;93062;497400
6700;6699;22441650;46826800;11225621;11232307;15141000;79458;150049;943100;53432;97946;445300;49394;89830;487500
6700;6699;22441650;46731400;11228564;11235257;15017100;79385;150018;940000;57494;105044;456300;54265;93883;495200
6700;6699;22441650;46761000;11212457;11219150;15046700;79328;149887;941100;52755;99116;439800;47892;91359;500400
6800;6799;23116600;48212200;11713679;11720468;15721300;80640;152448;962200;54461;99102;450800;51587;90052;503300
6800;6799;23116600;48153100;11520394;11527187;15457400;80777;152516;956800;54263;98307;446200;49156;88785;497600
6800;6799;23116600;48050600;11571027;11577815;15615700;80686;152522;952700;53289;99501;453700;52355;89992;504300
6800;6799;23116600;48456400;11590799;11597589;15643900;80726;152487;960100;57647;102746;451800;48378;88900;501900
6800;6799;23116600;48278400;11742976;11749765;16208600;80635;152448;963200;47352;96063;447100;48960;90689;493800
6800;6799;23116600;48118300;11538884;11545672;15569600;80577;152404;956500;50581;95243;449200;55486;92296;502800
6800;6799;23116600;48261800;11446891;11453678;15392400;80762;152574;966500;62286;107675;456500;52198;93040;500200
6800;6799;23116600;48266100;11544917;11551705;15533500;80676;152524;959500;55847;97354;453400;50450;89720;496400
6800;6799;23116600;48112700;11775020;11781814;15842700;80589;152404;957300;51055;92467;449900;53087;90692;502300
6800;6799;23116600;48285000;11529882;11536673;15714300;80609;152385;981500;49447;94499;449500;48573;91167;491800
6900;6899;23801550;49502000;11968379;11975276;16010300;82006;154985;968000;61088;104674;458800;52792;95483;503200
6900;6899;23801550;49682300;11882542;11889432;15971700;82041;155104;972300;56754;101073;458300;56431;94999;515200
6900;6899;23801550;49659400;11920967;11927854;16049800;81912;155004;967800;51054;104554;459900;50954;91271;507900
6900;6899;23801550;49499700;11764075;11770969;15733000;82018;155067;968600;56507;98704;458100;53377;90919;510700
6900;6899;23801550;50423900;11994685;12001578;16998900;81902;154891;970800;53138;98449;453300;51262;91580;512200
6900;6899;23801550;51427200;11860243;11867135;16254900;82016;155046;969900;51376;102182;482700;52357;94886;504800
6900;6899;23801550;49716000;11774431;11781321;16341400;82092;155075;972600;54635;97614;463400;54195;97136;507300
6900;6899;23801550;49814100;11699401;11706286;15871200;82032;155022;1018800;58931;105361;480900;50935;92885;524000
6900;6899;23801550;50486900;11917706;11924596;16230600;82013;155042;971900;51222;100356;465700;54674;93470;569500
6900;6899;23801550;49871300;11967899;11974791;16089800;81978;155019;972400;58897;107775;486300;54690;97520;518500
7000;6999;24496500;51206600;12166509;12173497;16879200;83318;157541;993500;61170;104482;463900;53897;93650;514100
7000;6999;24496500;51652900;11992560;11999554;16122800;83365;157529;987800;60236;107601;479300;51377;93354;513500
7000;6999;24496500;51034200;12188143;12195135;16325400;83308;157569;985400;53408;104252;465700;53981;93587;515700
7000;6999;24496500;51180200;12311432;12318419;16572200;83397;157664;988500;56808;97186;468600;57103;94946;521800
7000;6999;24496500;51160500;12168601;12175592;16305800;83308;157587;987000;51069;104011;462600;52858;97044;512000
7000;6999;24496500;50947100;12340648;12347638;16517400;83261;157532;985100;57904;112560;466300;50068;93973;508000
7000;6999;24496500;51198300;12201863;12208853;16449500;83294;157549;987200;50930;99454;462400;55301;94726;514800
7000;6999;24496500;51096900;12121953;12128946;16278400;83476;157711;984900;59245;105019;466700;55000;95135;512000
7000;6999;24496500;50930200;12399339;12406333;16583800;83288;157469;986300;62401;107109;472100;53362;92027;526400
7000;6999;24496500;51003700;12296595;12303585;16526400;83346;157582;986100;59876;109063;467300;52637;93640;529800
7100;7099;25201450;52780200;12510775;12517864;16768900;84632;159948;1010600;58846;110718;483100;51037;96863;518300
7100;7099;25201450;52786500;12705794;12712885;17009300;84715;160159;1000200;58121;104246;477900;54272;95111;519600
7100;7099;25201450;52538600;12687183;12694269;17084100;84602;160060;1005600;62743;111174;476100;54984;98782;515500
7100;7099;25201450;52535400;12527625;12534714;17005400;84672;160060;1003600;52402;101210;473300;52889;104306;514200
7100;7099;25201450;52370400;12572765;12579858;16820300;84660;159975;1000800;62313;110942;484900;55906;96974;523500
7100;7099;25201450;52485300;12582071;12589165;16910300;84650;159940;1001800;57547;102992;478100;53510;96226;544500
7100;7099;25201450;52742500;12734567;12741653;17045300;84580;160053;1001300;54472;100937;470600;53556;96962;536400
7100;7099;25201450;52605900;12562162;12569257;16845100;84715;160140;998400;53076;99392;464900;52788;95441;519400
7100;7099;25201450;52523700;12560275;12567368;16856000;84554;160007;1041500;55138;106505;467500;57021;98261;522800
7100;7099;25201450;52837800;12526346;12533437;16841900;84675;160028;997900;54963;106405;466100;55291;94472;526100
7200;7199;25916400;53910700;12884669;12891859;17253200;85984;162623;1018200;62381;109694;481900;53828;95883;532300
7200;7199;25916400;54324700;12891572;12898763;17412000;85997;162499;1019400;68360;115648;478900;58814;100615;538500
7200;7199;25916400;54145800;12899577;12906765;17406000;85936;162553;1016900;67988;113701;485000;59028;100075;529900
7200;7199;25916400;53950400;13157923;13165114;17648800;85858;162466;1019600;64103;122541;491000;60328;99811;535000
7200;7199;25916400;54596100;12948208;12955396;17860900;86037;162695;1019000;55676;104130;473500;56294;101367;547900
7200;7199;25916400;54681500;12959390;12966577;17447400;85975;162562;1016700;66516;111377;484600;54085;94619;557700
7200;7199;25916400;53925200;13093092;13100284;17533000;85977;162601;1020500;52459;98087;473800;52664;97121;522400
7200;7199;25916400;54423300;12829655;12836845;17478800;86066;162609;1015800;61438;106247;481700;56200;96866;530500
7200;7199;25916400;55030800;12707063;12714252;17375400;86068;162682;1017100;53894;107836;481600;59278;102972;546500
7200;7199;25916400;54090300;12942048;12949231;17354000;86009;162591;1016500;56221;104094;486600;52595;96007;527900
7300;7299;26641350;56019300;13200138;13207427;18076200;87447;165179;1039500;55913;108567;489200;54375;99232;533800
7300;7299;26641350;56133400;13642956;13650248;18574500;87169;164998;1040300;58810;103945;490300;53121;97163;603900
7300;7299;26641350;55476800;13346493;13353787;17864000;87256;165078;1035200;59231;104070;487500;57349;99918;545500
7300;7299;26641350;55888300;13205015;13212305;17991300;87408;165169;1187500;67884;117574;495800;56521;103863;531600
7300;7299;26641350;56144600;13335594;13342889;17955800;87309;165111;1032600;60270;103643;484300;53092;99706;534700
7300;7299;26641350;55749000;13325107;13332399;17894700;87406;165136;1033700;62480;108956;490600;57094;100477;547400
7300;7299;26641350;56788000;13410225;13417513;18114900;87342;165103;1055700;60729;110732;497600;53758;96820;542300
7300;7299;26641350;55499900;13357874;13365166;17900100;87265;164957;1033100;63712;113608;488800;51761;99067;532500
7300;7299;26641350;55496500;13195949;13203238;18231600;87262;164990;1033900;60153;106332;492000;55406;100430;539400
7300;7299;26641350;55636300;13385663;13392948;18132400;87314;165065;1058100;60401;109630;491900;54519;101076;546900
7400;7399;27376300;57038100;13762034;13769423;18552800;88549;167493;1047800;54506;109011;488900;53084;100656;539400
7400;7399;27376300;56890300;13664540;13671932;18277000;88673;167626;1046900;57632;111178;483300;58904;102237;546200
7400;7399;27376300;57398300;13681879;13689264;18426700;88760;167711;1048900;60997;109341;495200;61614;103430;553200
7400;7399;27376300;57013700;13829956;13837349;18553200;88581;167643;1048000;55200;115341;487900;57459;103161;549200
7400;7399;27376300;56948200;13716271;13723660;18371800;88634;167715;1049300;57623;108238;499300;52195;99264;546500
7400;7399;27376300;57227500;13659221;13666609;18693100;88536;167451;1050000;58428;106993;495800;55450;99732;554100
7400;7399;27376300;57103500;13647619;13655010;18273300;88702;167764;1050300;59141;124360;499600;54651;102492;540100
7400;7399;27376300;56957800;13691955;13699346;18336300;88644;167650;1049400;62438;108880;501300;57184;100754;551000
7400;7399;27376300;57764300;13592568;13599960;18285700;88631;167648;1048200;55549;105102;486000;54649;98503;550000
7400;7399;27376300;57170800;13702813;13710207;18341000;88710;167669;1047100;61591;104815;496400;59715;99661;549600
7500;7499;28121250;58498400;13886111;13893598;18572700;89946;170136;1063100;61988;113636;504000;60097;101858;560600
7500;7499;28121250;58763500;14183251;14190741;19108100;89898;170163;1076000;64820;112963;502000;61883;106341;553400
7500;7499;28121250;58902400;13861149;13868645;18566800;89974;170206;1064900;56401;112860;488200;58364;102170;557000
7500;7499;28121250;58500600;13931901;13939394;18630000;90068;170254;1062500;58172;108416;520300;57331;100752;562000
7500;7499;28121250;58693200;13969526;13977025;18849800;90185;170349;1072200;62186;107009;503700;66201;110710;561600
7500;7499;28121250;58633600;14056228;14063719;19002200;89965;170118;1066300;56561;110666;500100;60738;103829;556200
7500;7499;28121250;59132100;14072816;14080308;19105300;90005;170252;1070100;62804;115652;500900;57024;103491;552600
7500;7499;28121250;59127900;13855538;13863027;19251900;90039;170295;1062900;65072;116966;508200;60923;104199;560600
7500;7499;28121250;58831100;14139447;14146940;19011100;90010;170120;1063100;57358;109573;499100;55546;103090;552700
7500;7499;28121250;59130900;14086523;14094013;19408400;90016;170220;1147700;55755;110356;508900;54492;107945;544500
7600;7599;28876200;60888100;14474842;14482429;19447800;91299;172626;1086100;63656;119249;509700;62367;106072;560500
7600;7599;28876200;60327400;14444463;14452052;19454500;91360;172804;1080500;71815;118301;512000;61278;107617;567500
7600;7599;28876200;61122800;14419188;14426774;19511600;91311;172658;1084700;55890;113902;496400;56723;101617;579500
7600;7599;28876200;60160400;14364757;14372346;19247100;91312;172603;1083100;56360;110494;494300;58918;106066;560300
7600;7599;28876200;60367500;14420032;14427622;24396800;91277;172665;1082300;81095;131123;528200;63235;105623;569700
7600;7599;28876200;60333400;14534757;14542339;19505600;91340;172829;1082200;58352;107556;510500;65729;109348;562000
7600;7599;28876200;60035600;14564404;14571993;19531000;91293;172553;1081400;65633;116002;503900;58775;104885;560400
7600;7599;28876200;60375900;14416545;14424134;19497600;91236;172655;1083100;61772;123021;520500;53998;109582;553800
7600;7599;28876200;60162700;14559214;14566806;19704700;91379;172747;1082000;58025;111449;519400;56601;103658;569400
7600;7599;28876200;60191000;14511327;14518922;19513500;91372;172775;1078000;62391;117823;521300;58758;107716;566800
7700;7699;29641150;61829900;14736265;14743955;20321700;92684;175289;1095000;55651;121538;501100;57665;108191;567700
7700;7699;29641150;61706600;14970001;14977690;20077700;92578;175172;1097900;69344;115529;521900;65169;108851;589300
7700;7699;29641150;62008300;14843802;14851495;20827200;92587;175165;1096400;62936;114042;513200;56689;105418;567200
7700;7699;29641150;61741300;14785310;14793001;19786100;92543;175142;1096800;68173;114223;524300;63212;109062;572300
7700;7699;29641150;61870300;15034248;15041935;20349000;92549;175176;1107000;73298;126171;528800;62760;105439;569800
7700;7699;29641150;61988100;14828527;14836214;19840700;92632;175241;1097600;58260;117747;510000;62690;105670;570400
7700;7699;29641150;61638200;14820005;14827695;19925600;92658;175264;1091900;62683;115434;515100;60113;106173;566200
7700;7699;29641150;61933100;14861694;14869384;20001800;92663;175245;1120700;62624;116754;537200;57859;105054;576800
7700;7699;29641150;62001700;14944537;14952227;19981700;92562;175109;1098000;56374;117049;506700;59263;107423;572700
7700;7699;29641150;61797500;14853090;14860779;19925800;92617;175153;1099100;65546;119722;541400;57613;106792;585500
7800;7799;30416100;63355600;15122736;15130524;20208000;93903;177681;1109500;59308;110756;516600;61236;112297;574900
7800;7799;30416100;63484700;15104114;15111903;20376400;93885;177623;1112800;62172;108404;523800;62703;106060;582900
7800;7799;30416100;63535400;15270351;15278144;20516800;93938;177758;1114700;57990;110746;534500;60923;105548;583400
7800;7799;30416100;63293500;15281484;15289273;20430600;93923;177707;1110600;57817;115760;513100;67459;108526;589300
7800;7799;30416100;63822500;15164628;15172418;20656800;93987;177826;1200300;57271;115487;572600;59392;107694;577900
7800;7799;30416100;63887900;15158432;15166223;20436700;93965;177810;1113200;65806;117753;522000;59030;103917;581100
7800;7799;30416100;63530300;15114616;15122400;20389200;93971;177749;1110300;66713;115908;518600;65584;109112;578200
7800;7799;30416100;64596700;15223868;15231661;20602700;93963;177732;1115700;64580;119852;535400;60260;104098;593000
7800;7799;30416100;63423300;15151710;15159496;20292800;94023;177801;1112400;58229;118885;512400;61688;110044;578800
7800;7799;30416100;63524600;15306706;15314501;20652700;93901;177759;1116900;58325;111038;520700;62774;110472;579300
7900;7899;31201050;65163900;15380562;15388455;20612500;95325;180267;1128400;69219;127494;531700;64002;113616;590300
7900;7899;31201050;64886100;15606684;15614572;20959300;95317;180373;1130500;62288;118104;540500;60604;109136;581900
7900;7899;31201050;65910300;15561407;15569294;20933000;95198;180105;1125800;63496;116506;542300;63714;108844;586300
7900;7899;31201050;64912400;15492422;15500314;20776800;95359;180359;1128800;66680;121833;527500;58884;110524;582100
7900;7899;31201050;65268100;15655345;15663240;21026300;95274;180247;1130200;71056;128742;522400;61536;110676;598600
7900;7899;31201050;65049000;15773054;15780942;21069800;95261;180252;1133400;58526;114352;525500;67832;115787;592600
7900;7899;31201050;65466900;15521331;15529221;22392500;95230;180238;1135300;61845;116959;525200;66247;111493;591400
7900;7899;31201050;65228800;15478433;15486323;20723000;95248;180245;1133200;60688;119286;512200;57312;106495;584200
7900;7899;31201050;65006600;15836781;15844672;21283800;95200;180124;1168300;72515;124611;541400;63214;108077;627900
7900;7899;31201050;65339800;15491091;15498984;20909100;95232;180211;1127800;68721;118470;535600;63076;112493;585700
8000;7999;31996000;66745700;16055289;16063280;21503800;96686;182916;1155400;70271;119420;544400;63378;108585;598800
8000;7999;31996000;66907200;16372240;16380232;22094300;96481;182744;1146600;64812;118482;539200;58164;110634;588900
8000;7999;31996000;66967100;16169052;16177042;22057700;96689;182941;1143000;64037;116051;528200;69669;111048;606100
8000;7999;31996000;67058800;15977613;15985605;21612900;96618;182779;1167700;65732;116920;533300;68080;113414;603300
8000;7999;31996000;66737700;15942602;15950595;21352300;96641;182873;1144000;63719;111012;532400;64388;110963;595400
