k;i;maxMatch;time
10;3;960;4749100
10;3;955;4311800
10;3;958;4857500
10;3;959;4466300
10;3;968;4583700
10;3;961;4536300
10;3;952;4916600
10;3;956;4794300
10;3;964;4124100
10;3;957;4778000
10;3;962;4061500
10;3;965;4477200
10;3;965;4412500
10;3;971;4418700
10;3;962;4515600
10;3;968;4316900
10;3;957;4783400
10;3;967;4205700
10;3;965;4203400
10;3;956;4704700
10;3;955;4603900
10;3;967;4599300
10;3;968;4474300
10;3;953;4285800
10;3;969;4267200
10;3;972;3925200
10;3;961;4109200
10;3;940;5322900
10;3;966;4409500
10;3;958;4982700
10;3;959;5145100
10;3;961;4466200
10;3;963;4324100
10;3;963;4827600
10;3;948;5348700
10;3;958;5031100
10;3;969;4504400
10;3;961;4504500
10;3;953;4748600
10;3;965;4125500
10;3;963;3843400
10;3;969;4373100
10;3;971;4100100
10;3;957;4626000
10;3;967;5411200
10;3;967;3948000
10;3;963;4426200
10;3;959;5069400
10;3;953;4725600
10;3;973;3804200
10;3;953;4869400
10;3;962;4620600
10;3;961;4549900
10;3;961;4618800
10;3;962;4618200
10;3;963;5345300
10;3;944;5306900
10;3;962;4629900
10;3;968;4140300
10;3;968;4611900
10;3;969;4027900
10;3;967;4138500
10;3;954;5101300
10;3;959;4624500
10;3;967;4205800
10;3;959;5393600
10;3;948;5135400
10;3;961;4801500
10;3;958;4950200
10;3;942;5259000
10;3;953;6107000
10;3;963;4575600
10;3;964;4722100
10;3;951;5112700
10;3;972;3996800
10;3;961;4157600
10;3;958;4612500
10;3;960;5734000
10;3;954;5013000
10;3;961;4588400
10;3;969;4221700
10;3;959;4790500
10;3;978;3675000
10;3;961;4544300
10;3;958;4666200
10;3;959;4559900
10;3;963;4465800
10;3;965;4221600
10;3;957;4749100
10;3;956;4554500
10;3;974;4654200
10;3;955;4821300
10;3;962;4716800
10;3;947;4891800
10;3;964;4315900
10;3;952;4855700
10;3;969;4280800
10;3;971;3788100
10;3;950;5047200
10;3;964;4369100
10;3;967;4382300
10;3;960;4879400
10;3;968;4418400
10;3;974;3580000
10;3;961;4748000
10;3;962;4578000
10;3;961;4516900
10;3;961;4533900
10;3;964;4487100
10;3;961;5148000
10;3;963;4462400
10;3;966;4548900
10;3;964;5581000
10;3;966;4364600
10;3;962;5460700
10;3;957;4950000
10;3;959;6354700
10;3;962;4691900
10;3;965;5100900
10;3;947;5063400
10;3;971;4902000
10;3;961;4293900
10;3;948;4916900
10;3;970;3955400
10;3;973;4341800
10;3;966;4741300
10;3;962;4469700
10;3;969;4259500
10;3;954;4789600
10;3;969;4623100
10;3;964;4386100
10;3;951;5308500
10;3;964;4209200
10;3;954;5472100
10;3;966;4299500
10;3;953;5444700
10;3;962;4252800
10;3;963;4698400
10;3;958;4626100
10;3;965;4407900
10;3;971;4440200
10;3;959;4791200
10;3;968;5392700
10;3;947;5160400
10;3;946;5334400
10;3;970;4036400
10;3;956;4423600
10;3;956;4989800
10;3;954;5394200
10;3;971;4159700
10;3;961;4318100
10;3;955;4777600
10;3;956;5167300
10;3;964;4454100
10;3;961;4600900
10;3;966;4455200
10;3;950;4864000
10;3;967;4200100
10;3;958;4623000
10;3;958;4862400
10;3;966;4580400
10;3;964;4430600
10;3;961;4567200
10;3;975;3740000
10;3;957;4637800
10;3;968;4222700
10;3;960;4503500
10;3;964;4381600
10;3;971;3992900
10;3;955;4773900
10;3;957;4726800
10;3;965;4272300
10;3;964;4245100
10;3;968;4398100
10;3;956;4816900
10;3;954;4717300
10;3;955;4692000
10;3;956;4810400
10;3;967;4304300
10;3;959;4169200
10;3;959;4704900
10;3;968;4137200
10;3;957;4911600
10;3;960;4312000
10;3;962;4434200
10;3;962;4491500
10;3;964;3975900
10;3;952;4921800
10;3;956;4492900
10;3;945;5087300
10;3;973;3707500
10;3;965;4414100
10;3;968;4306800
10;3;957;4754500
10;3;959;4796600
10;3;964;4306000
10;3;964;4787000
10;3;951;4888100
10;3;971;4176300
10;3;971;3784600
10;3;958;4736100
10;3;956;4345100
10;3;967;4697300
10;3;979;3627300
10;3;957;4656700
10;3;944;4748000
10;3;972;3716300
10;3;968;4497500
10;3;967;4401900
10;3;965;4521400
10;3;955;4495800
10;3;961;4691100
10;3;953;4970100
10;3;967;4614100
10;3;953;4711700
10;3;955;4796700
10;3;950;5113100
10;3;964;4572100
10;3;970;4116500
10;3;971;4601200
10;3;966;4803900
10;3;962;4622900
10;3;968;4366900
10;3;966;4327300
10;3;957;4363900
10;3;955;4621000
10;3;953;4914400
10;3;971;4175800
10;3;965;4894400
10;3;967;4484600
10;3;954;5035600
10;3;959;4461900
10;3;958;4675700
10;3;955;4757700
10;3;967;4274400
10;3;959;4468700
10;3;967;4047300
10;3;971;4021500
10;3;960;4990900
10;3;967;4457800
10;3;963;4352300
10;3;958;5131300
10;3;952;5070700
10;3;955;3809400
10;3;959;4696300
10;3;957;4815600
10;3;957;6262400
10;4;1000;4146600
10;4;1008;3760500
10;4;1007;3527800
10;4;1001;5408600
10;4;1003;4712900
10;4;987;4773000
10;4;1008;3290600
10;4;1003;4454100
10;4;1006;3709500
10;4;1004;4050000
10;4;1001;3899000
10;4;1002;4044500
10;4;1001;4474500
10;4;1000;3975300
10;4;999;4319700
10;4;1003;3956600
10;4;1010;3121700
10;4;1005;3609400
10;4;1011;3147900
10;4;998;4684700
10;4;995;4087900
10;4;1006;3686300
10;4;1004;3906700
10;4;1000;4223600
10;4;998;4048300
10;4;1013;3109100
10;4;1007;3585200
10;4;1005;4056600
10;4;1000;4084400
10;4;1006;3603800
10;4;1003;4691600
10;4;997;4340700
10;4;1004;3089400
10;4;1003;3700300
10;4;996;4859600
10;4;1002;3863600
10;4;1003;4041000
10;4;1003;3690200
10;4;1003;4147700
10;4;996;4354200
10;4;1001;4738700
10;4;1000;3873700
10;4;997;4508600
10;4;1003;4005600
10;4;1003;7849800
10;4;1002;8596900
10;4;1011;7420500
10;4;1008;7208900
10;4;1002;8128100
10;4;1000;8504500
10;4;1001;8342400
10;4;1003;8282900
10;4;997;9037400
10;4;1005;7976800
10;4;1005;8002000
10;4;1007;6852100
10;4;1007;7062300
10;4;1004;8302000
10;4;1004;7825500
10;4;1005;7815500
10;4;1009;7272900
10;4;1002;8858100
10;4;1009;6887800
10;4;997;9714500
10;4;998;9011100
10;4;1003;8311000
10;4;999;8804600
10;4;1001;8669300
10;4;1005;6511000
10;4;1000;8383900
10;4;1002;8363100
10;4;1000;11669600
10;4;1001;10024300
10;4;1003;8067000
10;4;1006;7746100
10;4;1002;8547300
10;4;996;9701500
10;4;1003;8612600
10;4;1004;8401000
10;4;1003;8031900
10;4;993;9658400
10;4;995;9063300
10;4;996;9060800
10;4;998;8444500
10;4;1001;9353600
10;4;1000;9022700
10;4;998;9387100
10;4;1000;9115400
10;4;1004;8038000
10;4;998;8636400
10;4;1009;7972500
10;4;1007;7415000
10;4;996;9677300
10;4;993;9876500
10;4;999;9271500
10;4;999;8898900
10;4;1005;7245100
10;4;998;8657500
10;4;1001;8490000
10;4;997;9270700
10;4;1004;8323500
10;4;1002;7742000
10;4;1007;7493800
10;4;1006;6692400
10;4;1000;8969000
10;4;1008;7433500
10;4;1004;7239700
10;4;1001;8202400
10;4;1005;7768900
10;4;1002;8251900
10;4;999;7933700
10;4;1001;8221900
10;4;998;8303300
10;4;998;8506700
10;4;997;8660100
10;4;1002;8056100
10;4;1002;8075300
10;4;1000;8287600
10;4;1003;8323800
10;4;1006;7701900
10;4;992;10335300
10;4;1000;8413500
10;4;1008;7608600
10;4;1005;7541100
10;4;998;8770300
10;4;998;8774600
10;4;1002;7973400
10;4;1005;7637300
10;4;998;9365300
10;4;1002;7776100
10;4;1011;6589900
10;4;1006;7378200
10;4;995;9136600
10;4;1003;7681100
10;4;992;9643700
10;4;1010;6915500
10;4;1005;7534000
10;4;993;8799100
10;4;1003;8637800
10;4;1007;6629000
10;4;997;8822500
10;4;1005;7596000
10;4;1005;7326100
10;4;992;9488700
10;4;1000;8093100
10;4;993;9739100
10;4;999;8542800
10;4;1000;8070600
10;4;1000;8058500
10;4;993;8990400
10;4;1003;7507400
10;4;1001;7853600
10;4;1006;7476300
10;4;1002;8138000
10;4;1001;8152600
10;4;1003;7957300
10;4;1007;7599200
10;4;998;8776700
10;4;1011;6985800
10;4;1002;8613100
10;4;999;8661500
10;4;997;9036400
10;4;999;8621100
10;4;1003;7557800
10;4;1003;8538900
10;4;1001;8503200
10;4;995;9615700
10;4;1004;8957600
10;4;994;10687700
10;4;1001;9906100
10;4;1007;7580900
10;4;998;8729000
10;4;993;10158700
10;4;1004;7565200
10;4;1003;8233200
10;4;1003;5192500
10;4;1004;7986500
10;4;1006;7308600
10;4;1000;3903200
10;4;998;4058400
10;4;1001;3682900
10;4;1003;3527800
10;4;996;4048600
10;4;1004;3718300
10;4;1005;3616900
10;4;1001;3982500
10;4;996;4001300
10;4;996;4296300
10;4;995;4169800
10;4;1001;3848200
10;4;1004;3498400
10;4;1000;3699100
10;4;1000;4279000
10;4;1000;4031900
10;4;999;4071300
10;4;1004;3460600
10;4;1006;3558000
10;4;1001;3766700
10;4;996;4327700
10;4;1006;3523500
10;4;1001;3809300
10;4;999;3777100
10;4;998;4034500
10;4;1000;3724300
10;4;1008;3372600
10;4;1011;3281800
10;4;1003;3668000
10;4;999;4003500
10;4;1004;3447600
10;4;1007;3405300
10;4;1003;3729800
10;4;1002;3227900
10;4;1005;3678400
10;4;1006;3343100
10;4;1013;3035900
10;4;1012;3371200
10;4;1005;3690100
10;4;1002;3681700
10;4;1001;4336400
10;4;997;4219700
10;4;1000;3760900
10;4;998;3547300
10;4;1003;4206000
10;4;993;5832000
10;4;1003;4851800
10;4;1002;4200500
10;4;1001;3596900
10;4;998;4147500
10;4;995;5231900
10;4;1001;4074100
10;4;1010;3357800
10;4;1002;4265200
10;4;1002;3698800
10;4;1007;3609300
10;4;1008;3392800
10;4;1002;4033300
10;4;998;4391100
10;4;998;4072200
10;4;1005;3750200
10;4;995;4307800
10;4;1008;3700200
10;4;1003;4187600
10;4;1004;3807400
10;4;1002;3627900
10;4;1007;3640500
10;4;1002;3802400
10;4;1006;3659700
10;4;1004;3763500
10;4;1007;3422000
10;4;999;3979100
10;4;1005;3567200
10;4;1002;3931100
10;4;1007;3561700
10;4;1009;3775700
10;4;997;4151000
10;4;993;4523900
10;4;1007;3202000
10;4;1002;4604100
10;4;998;3935600
10;4;1002;4613000
10;4;1003;3607600
10;4;997;4630600
10;4;1001;3755000
10;4;1008;3964600
10;4;999;4009500
10;4;1001;3951400
10;4;1001;3812200
10;4;1009;3340200
10;4;1006;3244900
10;4;1008;3428100
10;4;1005;3963900
10;4;1005;3761200
10;4;1000;4067900
10;4;1014;2888200
10;4;1009;3360900
10;4;1013;3249600
10;4;1005;3622700
10;4;995;4364800
10;4;1003;3869900
10;4;997;4017100
10;4;1004;3689600
10;4;997;4108800
10;4;1003;3841200
10;4;999;4382500
10;4;1009;3358600
10;4;997;4978900
10;4;1003;3642000
10;4;1001;4249800
10;4;1006;3441200
10;4;1002;4263300
10;4;1008;3619900
10;4;1004;3585800
10;4;1003;3633200
10;4;1006;3568400
10;4;1004;3632700
10;4;1005;3294300
10;4;1004;3876500
10;4;997;4073400
10;4;1006;3807500
10;4;1004;3261700
10;4;991;4406700
10;4;1003;3482700
10;4;1004;3547400
10;4;992;4194800
10;4;1003;3858200
10;4;1000;3943400
10;4;1003;3541400
10;4;1000;3609300
10;4;1004;3953700
10;4;994;4562800
10;4;1004;3655000
10;4;1002;4192900
10;4;1001;3907300
10;4;1002;4307000
10;4;1003;3805900
10;4;997;5534100
10;4;1001;3856600
10;4;995;4989100
10;4;998;3919300
10;4;1004;4635600
10;4;1012;3190600
10;4;999;4505500
10;4;996;4457800
10;4;1000;4404500
10;4;1000;3805400
10;4;1000;4677600
10;4;1003;3666700
10;4;1004;5021200
10;4;1004;3719400
10;4;998;4955300
10;4;999;3655500
10;4;1002;4583800
10;4;1000;4253000
10;4;1004;5031900
10;4;1002;3718300
10;4;997;4447100
10;4;1001;4279100
10;4;1003;4163500
10;4;1003;3515700
10;4;1003;4586000
10;4;1000;4113800
10;4;999;4291900
10;4;1003;3711400
10;4;1001;6148400
10;4;996;4922800
10;4;1001;3778500
10;4;997;4597000
10;4;1001;4247700
10;4;998;4865800
10;4;1000;3851000
10;4;1007;4864700
10;4;1007;3953200
10;4;998;4463400
10;4;997;4708900
10;4;1003;2905700
10;4;997;5439900
10;4;1007;4108400
10;4;1002;3906500
10;4;1007;3393600
10;4;998;4219800
10;4;1009;4360600
10;4;1001;4911200
10;4;1003;3620500
10;4;1000;4601000
10;4;1007;3894800
10;4;1000;6169300
10;4;999;6339200
10;4;998;6569200
10;4;1008;4280900
10;4;1008;4402300
10;4;1001;6423300
10;4;998;5179600
10;4;1000;5693100
10;4;1006;6012900
10;4;1004;5026000
10;4;997;7367800
10;4;998;5487400
10;4;989;8192100
10;4;1001;7512400
10;4;1000;5459600
10;4;996;4405300
10;4;1002;6762100
10;4;998;5503800
10;4;1008;3888500
10;4;1004;5343200
10;4;1004;5162700
10;4;1008;4708200
10;4;1003;5141200
10;4;1003;4986500
10;4;996;5480000
10;4;1006;4413400
10;4;1001;5440600
10;4;1004;4164000
10;4;1004;3652900
10;4;999;4652600
10;4;1011;4215700
10;4;1003;3927700
10;4;999;4412800
10;4;994;5003300
10;4;1006;3420600
10;4;1002;4011500
10;4;1001;4884300
10;4;1003;4195700
10;4;1000;4341800
10;4;1004;4426000
10;4;1007;3471300
10;4;1004;3920100
10;4;994;4968400
10;4;999;4189000
10;4;997;4091000
10;4;1002;4079200
10;4;1001;4226500
10;4;1004;3787300
10;4;1003;4431200
10;4;1001;4319700
10;4;1006;3970700
10;4;1003;3800700
10;4;1002;4122600
10;4;999;3979200
10;4;996;4311900
10;4;1002;3841000
10;4;1002;3956100
10;4;999;3949800
10;4;1007;5162000
10;4;1011;4859900
10;4;1006;3389300
10;4;999;4247200
10;4;1003;3783000
10;4;1001;3480900
10;4;995;4361100
10;4;1001;5012300
10;4;1005;4486900
10;4;1006;4724500
10;4;994;5390900
10;4;1006;4291100
10;4;1002;4640900
10;4;1008;4637000
10;4;1008;4652800
10;4;1007;4767600
10;4;1004;3842100
10;4;1004;3754300
10;4;1005;3864000
10;4;990;5818600
10;4;995;5076100
10;4;995;6321200
10;4;1004;5551000
10;4;991;7278200
10;4;997;6646500
10;4;999;6211000
10;4;1001;5601900
10;4;1013;3566400
10;4;1002;4006700
10;4;1007;4004400
10;4;1002;4942500
10;4;1000;4334800
10;4;1007;3792200
10;4;1002;4067100
10;4;1000;5172600
10;4;1000;3940700
10;4;1003;3869400
10;4;996;4218100
10;4;1011;3643700
10;4;1009;3419400
10;4;999;4668900
10;4;1003;3728200
10;4;1003;3905000
10;4;1000;3936800
10;4;1002;3873300
10;4;1000;4058000
10;4;1006;3703100
10;4;996;4240400
10;4;992;4580900
10;4;1008;3545500
10;4;1003;3662200
10;4;1008;3400500
10;4;996;4160300
10;4;1002;3788600
10;4;998;3995000
10;4;999;3996400
10;4;999;3782700
10;4;1000;3882100
10;4;1000;3870800
10;4;1002;3869100
10;4;1003;3543700
10;4;1001;3595800
10;4;996;4086300
10;4;1001;3947900
10;4;995;4460700
10;4;1006;3796900
10;4;1006;3772300
10;4;1006;3387200
10;4;1001;3861000
10;4;1007;3556100
10;4;1000;4411300
10;4;1000;3895900
10;4;999;4133600
10;4;1001;3795200
10;4;1000;3053900
10;4;997;4360000
10;4;995;4339700
10;5;1014;3334100
10;5;1016;3062700
10;5;1014;3281600
10;5;1017;3333800
10;5;1013;3459100
10;5;1012;3794200
10;5;1015;3273000
10;5;1006;3920800
10;5;1017;3262000
10;5;1014;3658600
10;5;1014;3289200
10;5;1013;4090500
10;5;1018;2957300
10;5;1012;3481600
10;5;1016;3382000
10;5;1017;3111600
10;5;1018;3439500
10;5;1013;3306000
10;5;1022;2755600
10;5;1015;2901900
10;5;1015;3376900
10;5;1012;3503700
10;5;1020;3029400
10;5;1014;3259200
10;5;1016;3084400
10;5;1011;3363100
10;5;1009;3724100
10;5;1015;2707200
10;5;1015;3164700
10;5;1013;3743700
10;5;1012;3557400
10;5;1014;3478500
10;5;1011;3697700
10;5;1013;3708000
10;5;1018;3063300
10;5;1019;2983700
10;5;1016;3435200
10;5;1015;3584600
10;5;1018;3173000
10;5;1014;3638000
10;5;1018;2975600
10;5;1016;3264700
10;5;1012;3542300
10;5;1016;3167600
10;5;1016;3535500
10;5;1014;3938500
10;5;1022;2843300
10;5;1018;4206300
10;5;1015;3775600
10;5;1018;4291600
10;5;1019;5823400
10;5;1011;18537600
10;5;1013;4559700
10;5;1015;3644000
10;5;1017;3584700
10;5;1017;3873500
10;5;1020;4566800
10;5;1015;4086100
10;5;1012;8372000
10;5;1017;6101900
10;5;1019;3220200
10;5;1012;2556000
10;5;1016;4094800
10;5;1013;4049100
10;5;1019;3303300
10;5;1016;3400400
10;5;1016;3318600
10;5;1017;3313800
10;5;1013;8630700
10;5;1019;6134300
10;5;1015;6656200
10;5;1017;7171800
10;5;1014;7252200
10;5;1018;7055000
10;5;1020;6243700
10;5;1018;6587600
10;5;1019;5849700
10;5;1017;7048800
10;5;1019;6076300
10;5;1017;6489300
10;5;1014;6969800
10;5;1019;5922100
10;5;1015;7663400
10;5;1015;7469600
10;5;1015;7570100
10;5;1017;6470700
10;5;1016;7036800
10;5;1015;7303700
10;5;1018;6808300
10;5;1014;8044800
10;5;1014;7846900
10;5;1011;8029500
10;5;1011;7898200
10;5;1011;6163100
10;5;1017;6568100
10;5;1017;6958600
10;5;1018;6114800
10;5;1018;5517500
10;5;1019;6539000
10;5;1020;5631700
10;5;1013;7476700
10;5;1009;8606300
10;5;1014;6347800
10;5;1020;6033900
10;5;1018;6571200
10;5;1017;6809600
10;5;1017;6238600
10;5;1015;7132100
10;5;1011;7759200
10;5;1016;6892100
10;5;1016;6803900
10;5;1015;6383700
10;5;1019;6496600
10;5;1016;6604700
10;5;1016;7228100
10;5;1013;7297900
10;5;1016;6696300
10;5;1016;6925200
10;5;1019;6642700
10;5;1015;6833300
10;5;1016;6981600
10;5;1015;6629100
10;5;1013;7894600
10;5;1012;7541300
10;5;1015;7083400
10;5;1017;5017500
10;5;1014;6892300
10;5;1014;6689900
10;5;1018;5951600
10;5;1013;7586400
10;5;1014;6781800
10;5;1015;6473300
10;5;1016;6502400
10;5;1020;6370700
10;5;1018;6514100
10;5;1019;6733200
10;5;1013;7525800
10;5;1017;6418700
10;5;1016;6745800
10;5;1012;7255700
10;5;1018;6483300
10;5;1017;6736500
10;5;1015;7648600
10;5;1011;7941700
10;5;1016;6791700
10;5;1013;6426600
10;5;1015;6676800
10;5;1015;6792700
10;5;1012;7575000
10;5;1016;6923300
10;5;1013;7308800
10;5;1013;6872400
10;5;1014;7158700
10;5;1017;6621200
10;5;1010;7998500
10;5;1020;5828900
10;5;1013;6864200
10;5;1015;5260900
10;5;1016;6454700
10;5;1019;5800700
10;5;1011;7399400
10;5;1018;5817500
10;5;1014;7070400
10;5;1019;6073600
10;5;1017;6255700
10;5;1017;5822200
10;5;1013;7325800
10;5;1019;6127600
10;5;1019;6334500
10;5;1015;6873700
10;5;1020;5389300
10;5;1013;7532500
10;5;1018;6714000
10;5;1016;6144700
10;5;1018;6891500
10;5;1014;7018800
10;5;1012;7294800
10;5;1015;6738200
10;5;1018;8377700
10;5;1018;6312000
10;5;1020;6264200
10;5;1020;6483800
10;5;1016;7321600
10;5;1020;6306800
10;5;1017;6603400
10;5;1014;6698600
10;5;1016;6902900
10;5;1016;6004500
10;5;1014;6875600
10;5;1014;5885300
10;5;1014;6999000
10;5;1015;6171000
10;5;1017;6606700
10;5;1012;7575100
10;5;1016;6315100
10;5;1015;6744100
10;5;1015;6847400
10;5;1017;6986100
10;5;1012;7291600
10;5;1016;7289800
10;5;1016;6410500
10;5;1014;6415800
10;5;1018;6453400
10;5;1015;7257900
10;5;1015;6990500
10;5;1017;6395100
10;5;1013;7088600
10;5;1017;6041400
10;5;1018;6037000
10;5;1012;7978900
10;5;1019;5891600
10;5;1018;6476900
10;5;1014;6685800
10;5;1018;6424300
10;5;1019;6894200
10;5;1017;6441900
10;5;1015;6568300
10;5;1017;6544400
10;5;1015;7116200
10;5;1017;6177700
10;5;1011;7733000
10;5;1014;5680800
10;5;1017;6877700
10;5;1016;7207400
10;5;1014;6908500
10;5;1014;7573000
10;5;1014;8162200
10;5;1013;7264300
10;5;1012;8249100
10;5;1013;8092500
10;5;1015;7413600
10;5;1016;6738300
10;5;1019;6018200
10;5;1016;7337300
10;5;1015;6699100
10;5;1013;7571600
10;5;1011;8235700
10;5;1018;6509300
10;5;1020;6131600
10;5;1014;6577700
10;5;1014;8058000
10;5;1019;5795400
10;5;1016;6629800
10;5;1015;7187200
10;5;1016;6496600
10;5;1016;7355500
10;5;1013;7512500
10;5;1018;6633200
10;5;1019;6402000
10;5;1013;6974800
10;5;1017;6293800
10;5;1017;6946300
10;5;1013;6979000
10;5;1019;4850400
10;5;1014;6812900
10;5;1013;7672800
10;5;1016;6361600
10;5;1015;6221100
10;5;1012;7309700
10;5;1014;7277400
10;5;1017;6343700
10;5;1016;6962800
10;5;1012;7273800
10;5;1019;6304100
10;5;1014;7440500
10;5;1013;7354900
10;5;1021;2664000
10;5;1016;3235000
10;5;1015;3389000
10;5;1016;3087300
10;5;1017;3187700
10;5;1016;2758300
10;5;1021;2936500
10;5;1018;3239000
10;5;1019;2776600
10;5;1019;2643800
10;5;1014;3410500
10;5;1016;3143000
10;5;1013;3248800
10;5;1017;2712300
10;5;1016;3090600
10;5;1016;2979100
10;5;1015;3229400
10;5;1013;3322200
10;5;1020;2892900
10;5;1013;3156800
10;5;1012;3287600
10;5;1014;3124400
10;5;1018;2975300
10;5;1016;3231000
10;5;1016;3090700
10;5;1013;3390900
10;5;1016;3339200
10;5;1015;3386000
10;5;1015;3198900
10;5;1017;3009000
10;5;1012;3364400
10;5;1011;3502800
10;5;1015;3376300
10;5;1016;3209600
10;5;1015;3077400
10;5;1016;3032900
10;5;1010;3488500
10;5;1014;3407000
10;5;1017;3150600
10;5;1019;2884800
10;5;1013;3538100
10;5;1013;3340600
10;5;1010;3726600
10;5;1013;3487400
10;5;1021;2864600
10;5;1019;2648500
10;5;1013;3439300
10;5;1014;3214200
10;5;1017;2930700
10;5;1015;3545500
10;5;1014;3233200
10;5;1015;3034200
10;5;1017;3215700
10;5;1017;3121500
10;5;1016;3120200
10;5;1019;2839400
10;5;1019;2947400
10;5;1016;3375600
10;5;1017;3095700
10;5;1015;3267600
10;5;1017;2884600
10;5;1016;2999900
10;5;1016;2982900
10;5;1014;3261400
10;5;1016;3110000
10;5;1016;2942000
10;5;1013;3443000
10;5;1018;3379500
10;5;1017;3177600
10;5;1018;2874400
10;5;1009;3821100
10;5;1016;3108800
10;5;1012;3622200
10;5;1016;3367400
10;5;1017;3441700
10;5;1016;3039200
10;5;1018;2933500
10;5;1017;3087600
10;5;1015;3253800
10;5;1017;2875300
10;5;1018;2780600
10;5;1019;2796400
10;5;1017;3073300
10;5;1014;3025100
10;5;1015;3310500
10;5;1020;2665900
10;5;1016;3041100
10;5;1014;3452600
10;5;1016;3200900
10;5;1017;3184400
10;5;1020;3149400
10;5;1012;3489000
10;5;1014;3422300
10;5;1018;3029400
10;5;1012;3563400
10;5;1016;3130700
10;5;1014;3404500
10;5;1015;3308700
10;5;1016;2972600
10;5;1016;3065700
10;5;1018;3007500
10;5;1014;3347900
10;5;1014;3370200
10;5;1018;3059200
10;5;1019;3003200
10;5;1013;3498400
10;5;1013;3470700
10;5;1015;3679100
10;5;1014;3350900
10;5;1016;3358000
10;5;1017;2826300
10;5;1009;4226400
10;5;1015;3347500
10;5;1015;2889500
10;5;1018;2965200
10;5;1017;3054400
10;5;1019;2921600
10;5;1012;3623600
10;5;1008;3638300
10;5;1016;3196500
10;5;1007;4181200
10;5;1017;2968400
10;5;1019;2823600
10;5;1017;3075000
10;5;1013;3510800
10;5;1015;3240300
10;5;1012;3855400
10;5;1018;3103600
10;5;1016;3289800
10;5;1014;3130500
10;5;1018;3179200
10;5;1012;3596300
10;5;1016;3452000
10;5;1018;3035200
10;5;1018;2853500
10;5;1017;3139700
10;5;1016;3291300
10;5;1014;3525900
10;5;1015;3419100
10;5;1016;3776900
10;5;1015;3465500
10;5;1015;3367000
10;5;1012;3645600
10;5;1012;3554300
10;5;1018;3315900
10;5;1018;3123600
10;5;1013;3560900
10;5;1016;3112500
10;5;1015;3562900
10;5;1020;2871000
10;5;1015;3487400
10;5;1018;3194200
10;5;1019;2950500
10;5;1015;3412400
10;5;1017;2972500
10;5;1016;3032600
10;5;1018;2866200
10;5;1018;3163200
10;5;1017;3341900
10;5;1015;2896000
10;5;1012;3294200
10;5;1019;2964100
10;5;1016;3075500
10;5;1015;3501800
10;5;1017;2998600
10;5;1017;2967100
10;5;1019;3067800
10;5;1019;2760700
10;5;1019;2873400
10;5;1010;3599300
10;5;1014;3557400
10;5;1020;3061100
10;5;1015;3264500
10;5;1016;2879200
10;5;1016;3425800
10;5;1019;2842700
10;5;1018;2763000
10;5;1017;2846900
10;5;1019;2681600
10;5;1013;3160300
10;5;1014;3477100
10;5;1011;3646400
10;5;1016;3494800
10;5;1020;3035000
10;5;1018;2946300
10;5;1011;3650900
10;5;1014;3230600
10;5;1013;3724200
10;5;1015;3136400
10;5;1014;3221700
10;5;1010;3525200
10;5;1016;3136600
10;5;1014;3443000
10;5;1010;3822000
10;5;1013;3021300
10;5;1014;3191300
10;5;1013;3276400
10;5;1016;3110900
10;5;1016;3010400
10;5;1014;3340600
10;5;1017;3353900
10;5;1018;3043400
10;5;1017;2959900
10;5;1015;3298600
10;5;1019;2849800
10;5;1013;3438700
10;5;1015;3221500
10;5;1016;3096400
10;5;1013;3411200
10;5;1018;3011500
10;5;1017;3258600
10;5;1015;3511500
10;5;1018;3069400
10;5;1014;3192600
10;5;1021;2701000
10;5;1015;3077500
10;5;1019;3208900
10;5;1011;3446200
10;5;1017;2987600
10;5;1016;3002200
10;5;1018;3248500
10;5;1018;2998000
10;5;1016;3135400
10;5;1014;3198800
10;5;1017;2910500
10;5;1012;3489200
10;5;1017;2850400
10;5;1020;2711900
10;5;1015;3180400
10;5;1010;3552700
10;5;1017;3106900
10;5;1019;3040500
10;5;1020;2783800
10;5;1012;3627800
10;6;1021;3042700
10;6;1022;3022800
10;6;1022;2868500
10;6;1021;2719200
10;6;1021;2693600
10;6;1021;2975600
10;6;1022;2912400
10;6;1021;2906200
10;6;1023;2570200
10;6;1019;3048600
10;6;1019;3070800
10;6;1021;2916200
10;6;1021;2907300
10;6;1021;2916800
10;6;1021;2801800
10;6;1023;2543800
10;6;1018;3358700
10;6;1022;2921300
10;6;1016;3413700
10;6;1022;2888200
10;6;1021;3106400
10;6;1021;2744800
10;6;1022;2873700
10;6;1022;2891100
10;6;1021;2933100
10;6;1020;3018000
10;6;1018;2999500
10;6;1021;2869200
10;6;1022;2572300
10;6;1020;3211800
10;6;1017;3119600
10;6;1022;2640800
10;6;1018;3165000
10;6;1020;3167500
10;6;1020;3062800
10;6;1019;3010800
10;6;1021;3268700
10;6;1022;2885400
10;6;1021;2806200
10;6;1017;3552500
10;6;1022;2726500
10;6;1017;3181200
10;6;1020;2975300
10;6;1022;3846100
10;6;1019;6358600
10;6;1021;6109300
10;6;1021;6124600
10;6;1021;6313700
10;6;1020;5691200
10;6;1021;5579600
10;6;1018;6749300
10;6;1021;5662100
10;6;1022;5845400
10;6;1020;7106700
10;6;1021;5981000
10;6;1016;6901800
10;6;1021;6303300
10;6;1019;7159300
10;6;1019;6866200
